Frontal-lh_Frontal-lh,Frontal-lh_Frontal-rh,Frontal-lh_Insula-lh,Frontal-lh_Insula-rh,Frontal-lh_Occipital-lh,Frontal-lh_Occipital-rh,Frontal-lh_Parietal-lh,Frontal-lh_Parietal-rh,Frontal-lh_Temporal-lh,Frontal-lh_Temporal-rh,Frontal-rh_Frontal-lh,Frontal-rh_Frontal-rh,Frontal-rh_Insula-lh,Frontal-rh_Insula-rh,Frontal-rh_Occipital-lh,Frontal-rh_Occipital-rh,Frontal-rh_Parietal-lh,Frontal-rh_Parietal-rh,Frontal-rh_Temporal-lh,Frontal-rh_Temporal-rh,Insula-lh_Frontal-lh,Insula-lh_Frontal-rh,Insula-lh_Insula-lh,Insula-lh_Occipital-lh,Insula-lh_Occipital-rh,Insula-lh_Parietal-lh,Insula-lh_Parietal-rh,Insula-lh_Temporal-lh,Insula-lh_Temporal-rh,Occipital-lh_Frontal-lh,Occipital-lh_Frontal-rh,Occipital-lh_Insula-lh,Occipital-lh_Occipital-lh,Occipital-lh_Occipital-rh,Occipital-lh_Parietal-lh,Occipital-lh_Parietal-rh,Occipital-lh_Temporal-lh,Occipital-lh_Temporal-rh,Occipital-rh_Frontal-lh,Occipital-rh_Frontal-rh,Occipital-rh_Insula-lh,Occipital-rh_Insula-rh,Occipital-rh_Occipital-lh,Occipital-rh_Occipital-rh,Occipital-rh_Parietal-lh,Occipital-rh_Parietal-rh,Occipital-rh_Temporal-lh,Occipital-rh_Temporal-rh,Parietal-lh_Frontal-lh,Parietal-lh_Frontal-rh,Parietal-lh_Insula-lh,Parietal-lh_Insula-rh,Parietal-lh_Occipital-lh,Parietal-lh_Occipital-rh,Parietal-lh_Parietal-lh,Parietal-lh_Parietal-rh,Parietal-lh_Temporal-lh,Parietal-lh_Temporal-rh,Parietal-rh_Frontal-lh,Parietal-rh_Frontal-rh,Parietal-rh_Insula-lh,Parietal-rh_Occipital-lh,Parietal-rh_Occipital-rh,Parietal-rh_Parietal-lh,Parietal-rh_Parietal-rh,Parietal-rh_Temporal-lh,Parietal-rh_Temporal-rh,Temporal-lh_Frontal-lh,Temporal-lh_Frontal-rh,Temporal-lh_Insula-lh,Temporal-lh_Insula-rh,Temporal-lh_Occipital-lh,Temporal-lh_Occipital-rh,Temporal-lh_Parietal-lh,Temporal-lh_Parietal-rh,Temporal-lh_Temporal-lh,Temporal-lh_Temporal-rh,Temporal-rh_Frontal-lh,Temporal-rh_Frontal-rh,Temporal-rh_Insula-lh,Temporal-rh_Occipital-lh,Temporal-rh_Occipital-rh,Temporal-rh_Parietal-lh,Temporal-rh_Parietal-rh,Temporal-rh_Temporal-lh,Temporal-rh_Temporal-rh,pId,label,Insula-lh_Insula-rh,Insula-rh_Frontal-lh,Insula-rh_Frontal-rh,Insula-rh_Insula-lh,Insula-rh_Insula-rh,Insula-rh_Occipital-lh,Insula-rh_Occipital-rh,Insula-rh_Parietal-lh,Insula-rh_Parietal-rh,Insula-rh_Temporal-lh,Insula-rh_Temporal-rh,Occipital-lh_Insula-rh,Parietal-rh_Insula-rh,Temporal-rh_Insula-rh
-0.09264705882352939,-0.036560457516339864,-0.22426470588235303,-0.2316176470588236,0.008823529411764707,-0.012079831932773098,-0.2536764705882353,0.0778186274509804,-0.2408088235294118,0.13740808823529413,-0.0030637254901961044,-0.045496323529411714,0.2941176470588235,0.20220588235294112,0.08741830065359478,0.2916666666666667,-0.11029411764705876,0.20588235294117652,0.021008403361344557,0.1796218487394958,0.0,-0.3308823529411764,0.0,0.0,0.0,0.0,0.0,0.0,-0.24264705882352944,0.01746323529411764,-0.13694852941176472,0.11151960784313726,0.0,0.0,-0.30514705882352944,0.0,-0.07598039215686274,-0.25183823529411764,-0.28125,-0.15514705882352942,0.2775735294117647,0.40257352941176466,0.20588235294117652,-0.24264705882352944,-5.551115123125783e-17,0.0,0.020220588235294157,-0.349264705882353,-0.14613970588235295,-0.053676470588235284,0.22058823529411764,-0.2279411764705883,-0.04558823529411762,-0.07352941176470584,-0.009803921568627472,-0.11764705882352944,0.07553475935828878,0.008731617647058862,-0.004289215686274476,-0.21323529411764697,0.25,-0.1029411764705882,0.03161764705882353,-0.23529411764705888,0.0,0.004595588235294157,-0.23713235294117652,0.22977941176470584,-0.014705882352941154,0.0,0.23897058823529416,0.23897058823529416,0.1204044117647059,-0.09191176470588232,-0.15661764705882353,0.0784313725490196,0.20588235294117646,-0.07352941176470588,-0.1540032679738562,0.22058823529411764,0.2279411764705882,0.22549019607843138,0.0,0.0,5.551115123125783e-17,0.20220588235294112,10,al,,,,,,,,,,,,,,
0.04503676470588236,-0.06286764705882351,-0.23529411764705888,-0.007352941176470618,-0.04473039215686275,0.15220588235294114,-0.2720588235294117,0.25919117647058826,-0.03308823529411766,0.0753676470588235,-0.05238970588235295,0.23161764705882348,-0.07291666666666664,-0.21691176470588225,0.015625,0.04705882352941175,0.23345588235294118,0.20465686274509806,-0.02596507352941175,0.0912433155080214,0.0,0.0,0.0,0.0,0.0,-0.22426470588235303,-0.25,0.26102941176470584,0.03308823529411764,0.02941176470588237,0.08088235294117647,0.0,0.0,0.0,0.21507352941176472,0.0,0.28125,0.2573529411764706,-0.08308823529411764,-0.2720588235294117,0.0,0.2683823529411765,-0.25735294117647056,0.21691176470588236,0.14215686274509806,-0.22242647058823528,-0.011948529411764747,0.18504901960784315,-0.00882352941176472,-0.06801470588235294,-0.24632352941176472,0.0,-0.027573529411764663,-0.005514705882352922,-0.0955882352941176,0.022058823529411742,-0.007812499999999986,-0.2711397058823529,0.031709558823529424,-0.3069852941176471,-0.22058823529411775,0.2941176470588235,-0.10906862745098034,-0.08088235294117647,0.07965686274509808,-0.05220588235294117,0.047794117647058876,0.027310924369747882,-0.04779411764705882,0.20588235294117652,0.31985294117647056,0.031709558823529424,0.043067226890756274,0.21875,-0.16176470588235295,0.21323529411764708,-0.02941176470588236,-0.07005718954248367,-0.005514705882352906,0.28308823529411764,0.11213235294117643,0.08946078431372546,-0.0735294117647059,0.21323529411764708,-0.13455882352941176,0.13088235294117648,10,fa,0.0,0.007352941176470618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775735294117647,0.0,0.0,0.20220588235294112,0.0
0.13529411764705884,0.00441176470588236,0.24142156862745098,0.0,0.10018382352941174,0.26838235294117646,0.038602941176470604,0.056985294117647106,0.06383689839572193,0.04595588235294119,0.027836134453781525,-0.09506302521008406,-0.27022058823529416,-0.22058823529411775,0.21507352941176472,0.22610294117647062,0.29044117647058826,0.005514705882352922,0.11121323529411764,0.17205882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705888,0.0,-0.21691176470588225,-0.2401960784313725,-0.2647058823529411,0.0,0.0,0.023897058823529382,-0.2279411764705883,-0.2095588235294117,0.2567401960784314,-0.25735294117647056,0.23161764705882348,0.0,0.0,0.0,0.0,-0.03216911764705879,-0.09313725490196072,0.21691176470588236,0.2994281045751634,0.017565359477124207,0.04044117647058822,-0.2904411764705883,0.0,-0.2095588235294117,-0.24117647058823524,0.20588235294117646,-0.25,-0.060661764705882346,-0.0022058823529411908,-0.0009191176470587925,-0.00735294117647058,0.0,0.0,0.0,-0.15073529411764708,0.2867647058823529,0.06717914438502672,0.08846507352941177,-0.07291666666666669,0.22549019607843138,-0.24264705882352944,0.0,0.23529411764705888,0.0,0.06985294117647059,0.23161764705882354,0.16764705882352943,-0.035947712418300665,-0.005055147058823539,0.12683823529411767,0.0,-0.09436274509803921,-0.04516806722689078,-0.13327205882352938,-0.08823529411764706,-0.25428921568627455,-0.04816176470588235,11,al,0.0,0.0,-0.31985294117647056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22610294117647062
0.08744747899159663,-0.02184256055363322,0.03308823529411762,0.05882352941176472,0.21507352941176472,0.0982142857142857,-0.08292483660130717,-0.09558823529411763,0.032679738562091526,0.01792279411764708,0.006845841784989853,-0.04677287581699347,-0.21875,0.01764705882352944,-0.27665441176470584,-0.11580882352941177,0.1522058823529412,-0.017379679144385027,-0.019117647058823507,-0.04901960784313725,0.2683823529411765,0.0,0.0,0.0,0.0,-0.2058823529411764,0.0,0.0,0.0,0.20588235294117652,0.20220588235294112,0.0,0.0,-0.26102941176470584,0.0,0.0,0.23161764705882348,-0.21691176470588225,-0.04264705882352944,0.0,0.0,0.0,-0.2095588235294117,0.0,0.0,0.0,0.24816176470588236,0.26746323529411764,-0.022794117647058847,-0.06525735294117647,-0.2279411764705883,0.0,0.07598039215686274,-0.06740196078431378,-0.12977941176470584,0.1636029411764706,-0.022671568627450994,-0.009650735294117668,-0.017647058823529394,-0.08499999999999998,-0.2977941176470589,0.0,0.2095588235294118,0.1528361344537815,-0.0026260504201680817,0.015625,-0.01838235294117646,-0.01654411764705882,-0.20020053475935828,0.0,0.0,0.07843137254901955,0.10539215686274513,-0.11856617647058826,-0.2058823529411764,-0.05073529411764703,-0.010360962566844904,0.010241596638655473,-0.05686274509803922,0.0,0.2647058823529412,0.2564338235294118,-0.19999999999999998,0.10294117647058824,-0.004825367647058813,0.11458333333333333,11,fa,0.0,0.34191176470588236,0.0,0.0,0.0,0.0,0.0,-0.24632352941176472,-0.3272058823529411,0.0,-0.2941176470588236,0.0,0.08333333333333333,0.2647058823529411
0.05599547511312216,-0.04227941176470589,-0.07720588235294117,0.0,-0.07352941176470587,-0.09972426470588239,0.04096638655462186,-0.09865196078431372,-0.04810049019607845,0.026286764705882343,0.11029411764705883,-0.2279411764705882,0.34191176470588236,0.0,0.33731617647058826,0.2820378151260504,-0.2683823529411765,0.03361344537815129,0.05882352941176472,0.17371323529411764,0.0,0.0,0.0,0.3786764705882353,0.3161764705882353,0.0,0.0,-0.27573529411764697,0.0,0.0472689075630252,-0.07123161764705882,0.36397058823529416,0.1830882352941177,0.32352941176470584,-0.029411764705882304,-0.005514705882352977,-0.08823529411764705,-0.00472689075630252,-0.10171568627450978,-0.10784313725490195,0.0,-0.3345588235294117,-0.25183823529411764,-0.29227941176470584,0.005514705882352866,0.031250000000000056,0.11856617647058823,0.3651960784313726,0.04595588235294116,0.09252450980392159,-0.2965686274509803,-0.16176470588235287,0.020588235294117664,-0.013970588235294113,0.19362745098039214,-0.012254901960784326,0.10477941176470588,0.07647058823529411,-0.06250000000000001,0.02686651583710408,0.11887254901960782,-0.0647058823529412,-0.0861344537815126,-0.213235294117647,-0.15379901960784315,-0.05147058823529411,-0.10089869281045752,-0.002941176470588225,-0.0338235294117647,-0.0980392156862745,-0.21139705882352944,-0.06302521008403361,-0.27205882352941174,0.09436274509803921,0.1207983193277311,0.13402406417112303,0.29963235294117646,0.01776960784313724,-0.06686580882352938,0.24142156862745098,0.055147058823529396,-0.08897058823529409,-0.12920168067226892,-0.1550245098039216,-0.1332720588235294,-0.2444852941176471,12,al,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27573529411764697,0.375,0.21691176470588236,0.2769607843137255,0.3088235294117647,0.12745098039215688,-0.003676470588235281
-0.08602941176470588,-0.019385026737967916,0.25,-0.11672794117647059,-0.22426470588235303,0.018382352941176478,-0.24264705882352944,-0.023897058823529382,0.11186974789915968,0.010294117647058823,0.024509803921568638,-0.05392156862745096,-0.2095588235294117,-0.05514705882352938,-0.033088235294117696,-0.03594771241830064,0.09191176470588236,-0.04254201680672266,0.1590909090909091,-0.11994485294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22058823529411775,0.0,0.06740196078431371,0.0,0.0,0.0,-0.28308823529411764,0.0,-0.2536764705882353,0.0,0.0,-0.3308823529411764,-0.005514705882352922,0.20220588235294112,-0.14338235294117652,-0.00827205882352941,-0.06764705882352942,-0.3529411764705883,-0.1319852941176471,-0.28676470588235303,0.01470588235294118,0.12426470588235297,-0.2720588235294117,-0.21323529411764697,-0.04779411764705882,0.022794117647058763,0.04871323529411767,0.0012254901960784086,0.10171568627450979,0.07916666666666668,-0.08946078431372549,0.06250000000000003,-0.22426470588235303,-0.02159926470588236,0.0003676470588235392,-0.14215686274509806,0.044117647058823574,-0.016544117647058827,-0.010416666666666685,0.13182773109243692,-0.13669786096256684,0.0,-0.2095588235294117,-0.07352941176470587,-0.05294117647058823,-0.019607843137254888,-0.025735294117647054,0.16865808823529413,0.24080882352941174,0.10220588235294117,0.05637254901960783,0.23161764705882348,0.11029411764705883,0.25183823529411764,-0.09129901960784313,0.017922794117647065,-0.1143790849673203,-0.11617647058823533,12,fa,0.0,-0.24264705882352944,0.23529411764705888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002757352941176461,0.05514705882352944
-0.025210084033613436,0.016544117647058848,0.03431372549019607,-0.012867647058823511,-0.24172794117647062,-0.2849264705882353,-0.1240808823529412,0.08529411764705883,0.04848345588235295,-0.051804812834224584,-0.03676470588235292,-0.06102941176470589,-0.23529411764705888,0.2647058823529411,0.15882352941176472,-0.027836134453781525,0.012543252595155723,-0.06127450980392152,0.25787815126050423,-0.12726244343891402,-0.24264705882352944,0.0,0.0,-0.3088235294117647,-0.24264705882352944,-0.3125,0.0,0.31433823529411764,0.21323529411764708,0.0784313725490196,-0.14485294117647057,-0.28308823529411764,0.0,0.0,0.21691176470588236,-0.2279411764705883,0.10171568627450985,-0.23529411764705888,0.20772058823529416,-0.07475490196078434,-0.25,0.0,-0.26102941176470584,-0.3161764705882353,0.07720588235294117,0.0,0.24816176470588236,0.011029411764705899,-0.0018382352941176405,0.1053046218487395,-0.12499999999999996,0.038235294117647076,-0.031250000000000056,-0.04595588235294118,-0.08088235294117652,-0.10171568627450985,0.027573529411764733,-0.10714285714285716,0.03786764705882353,0.044852941176470575,-0.011029411764705899,0.0,0.2683823529411765,-0.0024509803921568354,-0.03442513368983957,0.07516339869281047,-0.2193627450980392,0.179144385026738,-0.11121323529411768,-0.3125,0.28308823529411764,0.06691176470588237,-0.14044117647058826,0.03186274509803923,0.15625,0.02239304812834225,-0.2567401960784313,0.0698529411764706,0.043198529411764705,-0.23897058823529405,0.06413398692810458,-0.000367647058823517,-0.08700980392156865,0.047794117647058876,0.15551470588235294,0.05841503267973854,13,al,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3308823529411765,0.0,-0.25,-0.3272058823529411,0.25,0.0,0.24632352941176472
-0.09099264705882348,-0.032107843137254885,0.25735294117647056,0.21691176470588236,0.12071078431372549,0.13713235294117648,0.007352941176470578,-0.021446078431372546,0.01378676470588236,0.03789592760180998,0.02849264705882354,0.1255252100840336,0.06740196078431375,0.23161764705882348,0.015318627450980385,0.0504201680672269,0.012867647058823484,-0.25183823529411764,-0.24779411764705883,-0.1365950226244344,0.0,0.034926470588235226,0.0,-0.20220588235294112,0.0,0.0,-0.21323529411764697,0.0,-0.2867647058823529,-0.3170955882352941,0.024509803921568596,-0.27941176470588225,-0.26102941176470584,-0.2095588235294117,0.0,0.0,0.2095588235294118,0.0,-0.06039915966386554,0.21323529411764708,0.3088235294117647,0.0,0.0,0.2095588235294118,0.0,0.0,0.24080882352941174,0.06862745098039214,0.13153594771241833,-0.12095588235294115,-0.2058823529411764,-0.20220588235294112,-0.24754901960784315,-0.0202205882352941,-0.20772058823529405,-0.029411764705882304,-0.10661764705882348,0.18487394957983191,-0.06127450980392158,-0.021865325077399356,0.0,-0.22426470588235303,-0.28676470588235303,-0.2628676470588236,0.007352941176470618,0.07230392156862749,-0.2647058823529411,-0.007352941176470603,-0.08762254901960785,-0.27573529411764697,0.0,0.20294117647058824,0.3272058823529412,-0.1571691176470588,-0.021599264705882318,0.23988970588235292,0.13860294117647057,-0.052159926470588217,-0.0755718954248366,0.023897058823529438,0.23161764705882348,0.2867647058823529,-0.016042780748663076,0.041666666666666664,0.18434873949579833,0.016281512605041976,13,fa,0.0,0.22058823529411764,0.34191176470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21691176470588236,0.3272058823529411
0.01943277310924369,-0.004493464052287566,0.19301470588235295,0.0,-0.02941176470588236,-0.08363970588235292,0.02888655462184873,0.046160130718954244,-0.1415441176470588,-0.29044117647058815,-0.10615808823529413,-0.1411764705882353,-0.2058823529411764,0.0,0.3088235294117647,-0.02083333333333337,0.056372549019607865,0.1360294117647059,0.0627626050420168,-0.009191176470588258,0.0,0.3308823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21323529411764702,0.0,0.23161764705882348,0.0,0.0,0.3345588235294118,0.2504595588235294,0.15294117647058825,0.0,-0.28308823529411775,0.0,0.0,0.0,0.2904411764705882,0.0,0.0,0.23713235294117646,0.2705882352941177,-0.08363970588235294,0.011877828054298652,0.036764705882352866,-0.2720588235294117,0.02113970588235292,-0.058823529411764684,0.008272058823529438,-0.11764705882352938,0.01643598615916954,-0.2599789915966387,-0.0703125,-0.08255347593582886,0.0,0.21691176470588236,-0.22058823529411775,-0.005514705882352977,-0.06127450980392154,-0.11344537815126048,0.10049019607843139,0.07383578431372548,0.07475490196078433,-0.2536764705882353,-0.022058823529411742,0.12169117647058827,0.07107843137254906,-0.06323529411764703,-0.02205882352941176,0.12683823529411767,0.2512254901960784,0.26286764705882354,-0.04136029411764702,0.0,-0.06176470588235292,-0.2279411764705883,-0.014705882352941152,-0.25183823529411764,-0.203125,-0.22426470588235303,14,al,0.0,0.0,0.0,-0.2058823529411764,0.0,0.0,0.0,0.0,0.0,0.296875,0.0,-0.28308823529411775,0.0,-0.20220588235294112
0.06327399380804953,0.03308823529411766,-0.15165441176470587,0.0,0.22886029411764705,0.21323529411764708,-0.12972689075630256,-0.32598039215686275,0.2702205882352941,-0.028186274509803908,0.02012383900928792,0.01862745098039217,0.0,0.23529411764705888,-0.07720588235294118,-0.22242647058823528,-0.08700980392156858,-0.07107843137254899,0.07720588235294115,0.10795454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.2095588235294118,0.0,0.3474264705882353,0.21323529411764708,0.07475490196078427,0.0,0.2904411764705882,-0.031249999999999944,0.10367647058823533,0.25735294117647056,0.09558823529411764,0.28431372549019607,0.0,-2.7755575615628914e-17,0.0,-0.4191176470588236,-0.2316176470588236,-0.27389705882352944,0.0,0.36397058823529416,0.23897058823529413,0.3584558823529411,0.017693014705882366,-0.1276260504201681,-0.033088235294117585,-0.2095588235294117,0.2536764705882353,0.0,-0.1516544117647059,-0.21323529411764697,0.04411764705882355,-0.05619747899159661,0.062040441176470604,0.13823529411764707,-0.2536764705882353,-0.001838235294117585,-0.011029411764705899,0.0,-0.10906862745098038,0.23897058823529416,0.1323529411764706,-0.10688025210084032,-0.16299019607843138,0.003676470588235281,0.2536764705882353,0.24264705882352938,0.1286764705882353,-0.025735294117647117,0.06495098039215685,0.06092436974789913,0.017713903743315537,0.006893382352941166,-0.12132352941176472,-0.3713235294117647,-0.2708333333333333,-0.31250000000000006,-0.0845588235294118,-0.039062499999999986,0.19683257918552036,0.06696428571428571,14,fa,0.0,0.0,0.0,0.0,0.0,0.38235294117647056,0.3272058823529411,0.0,0.0,0.0,-0.2536764705882353,-0.0018382352941176405,-0.09436274509803926,0.07475490196078427
