FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
0.89110988,1.168579,-0.48527861,0.34274148,0.52136492,-0.24059714,-0.1364844,-0.22385486,0.36243835,-2.8487471,-0.17556851,-0.64106122,0.18191148,-0.17361368,-0.54370767,-0.58280751,-1.2516114,0.0720481,1.1718421,-1.2401525,0.93285514,0.62350817,1.1474727,1.4569687,-0.059475511,0.61003166,-0.51947373,0.21412633,0.099012948,-0.11059569,-0.64718217,0.084207409
0.82958808,0.89508469,-1.0896221,-0.085606433,-0.060336596,-0.83892251,0.31126449,0.04548476,0.58385364,-4.6912269,-1.993815,-1.8495103,0.65557307,-0.86796084,-3.2008088,-1.0712965,-0.87114144,2.714721,2.5557133,-0.19105041,1.8757931,1.1361239,1.685509,4.6686759,-1.9130799,0.55057819,-1.2259832,1.6049857,-0.090403316,-0.1256454,-0.29505519,0.34852623
-4.0953226,-1.4850223,-5.3564135,-0.38766316,-0.074008095,-2.4760158,-3.4198641,2.1266461,2.9668899,-4.7676986,-2.4271022,-0.64866833,4.655423,2.4218703,-1.6534375,2.8700017,3.8183633,8.6289562,5.6825321,-1.6879834,2.5028806,3.530261,0.97927285,3.1715229,-4.4436557,0.70139054,-2.6872848,-0.90166414,-3.1276369,-4.6698192,-1.5314607,1.7847197
-4.539963,-3.4534405,-6.3831152,-2.6380464,-1.4561059,-3.9996859,-6.3193881,1.9470237,3.636286,-4.5583033,-1.7347235,0.76556802,6.6182044,3.8339135,-0.94250745,5.0753424,6.5722065,10.885609,7.1263513,-0.87204403,2.4832411,4.1293331,0.55382387,2.9483507,-4.8123893,0.085794303,-2.9191247,-2.5861223,-3.9567818,-4.8989252,-2.4796903,1.8893113
0.058911464,-3.9026814,-4.5730052,-5.3486559,-2.2351805,-4.7674399,-6.3604067,-0.28855891,1.5677626,-4.8653476,-1.1086345,0.082501357,5.1672839,2.7658666,-0.90422019,4.501179,5.7846791,7.3128296,6.5089607,0.16669551,0.95985726,3.0061042,0.5318235,1.9313839,-3.5398775,0.17985083,-0.60350855,-1.0189863,-0.36727832,1.1317435,-2.4577496,0.6840924
1.778266,-2.6030945,-4.174689,-5.787466,-2.4397687,-4.8279773,-6.0162642,-1.5296021,0.46562856,-5.8480431,-1.4820142,-0.33158351,4.0297395,1.988954,-0.38340508,4.7579448,5.9791423,4.5249449,6.0647309,-0.16220252,1.1697613,2.999975,0.91772077,2.070116,-2.7430227,0.5032867,0.69632524,-0.98592534,0.57898408,2.7754525,-2.4331245,0.44720027
-0.2132201,-3.0949047,-4.5502632,-5.1836914,-3.2029874,-4.336681,-4.5783196,-0.98472557,0.81908496,-6.0930645,-1.1090575,0.13221781,4.5271976,2.7063862,0.4665449,5.8171065,7.4988824,6.4055751,5.677331,0.089419482,2.0702767,2.9699136,0.68560857,1.9310429,-3.0636196,-0.46206248,-0.55323428,-0.74139692,-1.1719577,0.42297391,-3.2095611,0.32917953
-1.7376341,-4.2347206,-4.1328364,-3.8618737,-2.5525699,-3.3875501,-3.8208657,0.74888653,2.0528676,-5.3633977,-0.56376542,1.5054553,5.0174537,4.3568851,1.7613607,5.6505667,5.0453832,7.3642292,4.2752855,-1.4980398,1.263098,2.6604148,0.099679833,0.14362931,-3.2861272,-0.29108902,-1.4021462,-0.24086244,-1.8337167,-1.4436062,-3.0549369,0.76054329
-3.9016781,-3.8114046,-5.2577127,-1.9246482,-1.7514911,-2.539377,-2.898235,1.0682671,1.8808458,-4.5370108,0.84483674,1.753595,4.3890413,5.1438425,3.0603922,5.8368585,4.9397121,7.801098,3.1971277,-0.77927139,1.2312632,1.9357182,-0.42102982,-1.0036473,-4.2850925,0.1883678,-1.6620197,-0.58077501,-2.3255181,-3.3987338,-2.6132979,0.41998173
-6.0821024,-2.306567,-5.3820248,-0.51913611,-2.8529912,-1.9274267,-1.2001752,0.14458321,0.96222698,-5.184949,1.9373591,1.2569436,3.9331461,4.2866467,2.6192272,4.7321145,4.7183213,8.1262866,3.8960137,2.5559314,3.2248093,1.8078281,0.28549242,2.763134,-4.2101087,-0.51851318,-1.6105852,-1.4285316,-4.2853626,-6.708232,-2.6724995,-0.36084782
