FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
-7.8703901,-4.1444618,-3.5543248,-0.98678506,0.34827908,-2.0800883,-2.6598945,0.47540579,1.8949231,-0.47436632,-3.3758639,2.083277,2.5890206,1.0594214,0.83002251,0.31033626,-2.7336703,0.10770572,2.2819723,1.821421,3.8097986,3.9497541,3.5509809,4.0063107,2.9632105,2.2031877,3.3661153,-3.0688412,0.54169437,-8.9389528,-0.64816464,2.34297
-13.872563,-4.8137828,-3.7341853,0.98835891,7.5758683,0.68222768,-2.4082527,4.3382283,4.0597679,0.54496535,-8.8881754,3.9892649,2.1664306,1.4484748,-1.8889764,-3.5596184,-11.874128,-6.6622157,-3.6270695,4.6420503,3.300218,6.7228422,4.1445824,9.8836052,8.8094807,2.66557,10.310767,-5.869792,3.8239732,-20.791508,2.12491,5.768702
-10.714239,-0.86880742,-1.9668331,10.258864,9.8469651,2.1667313,-1.2129054,5.4358013,2.5971469,-1.8097223,-5.6309228,1.1612117,-3.4054516,-0.65810935,-5.6055963,-11.373875,-22.069558,-20.962894,-7.115968,-0.09521767,5.990709,3.9292817,8.266466,13.420857,10.811567,8.1045675,14.184857,-2.9768078,8.291865,-19.930943,5.1334116,6.797566
-13.369392,-3.1278689,-1.8382956,6.0582897,4.7292861,0.77636754,-1.5717982,3.5312613,1.410034,-2.2585569,-6.1345976,-0.94547453,0.2817199,0.68877425,-0.37761446,-6.446265,-17.617302,-15.594181,-4.890634,-2.5522651,6.3174882,4.3580843,8.5823172,11.709254,11.663305,7.0073133,15.405698,-2.1636449,8.7222757,-20.151686,2.3045641,5.493545
-22.307555,-10.19305,-6.718342,-2.3169266,0.84440554,-4.5262296,-5.9046189,2.4288701,1.8291406,-0.41029269,-11.414983,0.94263222,5.8866594,5.2867718,7.5305914,3.8217989,-9.5842724,-0.013954651,0.48575283,5.0448314,9.8620534,9.9259727,6.8210106,15.241916,10.53893,0.42935402,11.810315,-7.1433768,4.9646352,-27.490474,-2.1442302,6.4726692
-12.580315,-3.2879843,-2.2699066,5.5444344,4.9864223,-0.88000802,-3.2686128,3.0906236,0.69725749,-2.2691405,-8.2625133,-1.8999687,0.54869319,0.37508015,1.1697333,-4.3187556,-16.61231,-13.423328,-3.7779166,1.1125974,8.4990342,5.1490322,7.3534294,14.453061,10.033879,4.7271306,12.532651,-2.4865975,7.927618,-19.148365,1.4206363,4.8644204
-12.240943,-5.5981385,-3.8953367,2.4592862,1.2929617,-1.5252819,-3.7786755,3.3432576,1.5979514,-0.8300509,-8.8275288,-1.308244,3.0122651,1.9201595,3.3817833,-1.0216619,-12.433863,-8.0384663,-0.52217834,3.3336348,8.1779638,6.5836482,7.3384667,13.278998,8.4301437,2.5867968,8.7186512,-3.6602735,4.334181,-18.429151,-2.1849041,4.5045577
-11.978918,-6.6536797,-5.1531597,1.2793484,1.2284924,-3.0894044,-5.644286,2.9851853,3.0581511,-1.0142796,-9.9124007,0.11551916,5.6893615,3.5625569,3.813147,1.7214406,-7.8393442,-1.9795484,1.8149871,5.822751,7.5282896,7.6428457,5.4128155,11.579649,4.9450384,1.5371521,4.592385,-4.6186315,0.97212131,-17.451155,-4.1159562,4.1495388
-10.273074,-6.0918676,-6.0896992,1.6928043,4.5320584,-3.9628597,-7.3670579,3.4843957,3.6296951,-1.5843626,-12.220859,1.160435,4.1179123,2.5805232,-1.7191128,-1.5785671,-9.7776354,-2.6409142,2.7631288,9.4014825,9.0854518,8.1494132,5.892029,14.189979,4.7041753,3.0578198,3.5332046,-5.6388873,0.31005389,-16.266211,-2.4162617,5.3428295
-12.120229,-4.9958103,-3.9918968,4.3254723,6.2168596,-0.71132104,-3.7210092,4.420014,3.9415865,0.062683777,-8.2860162,3.2333917,4.0846287,3.1892224,-1.6397211,-4.7451175,-14.12378,-10.370345,-0.85967501,4.2231743,6.208034,5.9607831,5.0758004,11.802876,6.3054555,5.170905,8.1157005,-4.6095589,2.7919066,-18.946334,-0.62539925,4.6177388
-18.724788,-7.9740702,-6.8585988,3.579043,4.7363575,-1.3882923,-2.8571146,4.3218944,4.1650578,3.2348484,-4.5313606,6.2790462,6.1378572,8.1622569,6.1597851,-0.014196867,-11.99079,-8.0745944,-1.1828954,2.0098794,5.1391362,6.3997746,3.8483337,9.7230204,4.7616045,3.7309898,7.7691642,-7.7678621,1.646414,-24.893004,-0.6268298,5.0799467
-18.508569,-10.422643,-9.2458477,-1.8944003,0.9640074,-4.6567155,-4.1467238,2.049436,2.7919806,3.5705884,-2.0798658,8.2606075,6.7151435,10.617921,11.654176,5.7849734,-5.7195131,-2.2034327,2.1299652,4.0861025,6.1353455,6.1968797,2.7115865,8.5610511,2.296665,1.6772651,3.9736278,-9.6846396,-0.84034908,-21.814146,-2.7790676,3.8185999
-17.823616,-10.207754,-8.3558685,-4.9555911,0.18508974,-7.2467156,-4.334767,1.263415,3.1277339,2.4041012,-3.0257388,7.1501701,7.3996853,5.8221728,1.659593,0.5951074,-6.7482851,0.62568499,4.4578884,8.4066884,10.445849,7.8546048,4.2048563,11.41475,3.8393925,1.7107998,4.1373667,-8.5800478,0.66195236,-18.764266,-2.2589421,4.934698
-16.665435,-8.01306,-6.8430651,-0.58595282,3.2306565,-4.6256092,-1.4735957,3.7047553,4.635807,4.1575336,-0.35391359,8.4520865,4.6427818,3.8975944,-2.86516,-4.8087117,-11.917676,-5.6922987,1.4906662,8.2746641,10.01145,7.3284387,3.9860191,12.291825,3.9467893,1.2489508,4.0831743,-8.037913,1.2159223,-19.661764,-0.70218339,5.6472373
-13.363141,-6.272788,-4.9290065,2.4072442,4.4425029,-1.6564603,-0.70950082,5.1641105,5.3394222,5.3372424,-0.81305768,9.859928,3.8254873,6.5081185,3.4333122,-2.32365,-12.668657,-10.407469,-2.55785,3.2149352,5.7335726,5.1179878,1.9110653,9.96489,1.7447775,0.43931291,2.8062683,-7.0029068,0.4736705,-18.30823,-1.703076,4.991963
-13.245239,-6.915289,-4.7944161,2.5339258,2.9383859,-3.0135931,-3.1527659,5.0506806,5.5510013,3.7168888,-4.5928747,8.5914758,5.2136992,6.2012897,3.6833234,-0.28912504,-10.161241,-6.3054173,-1.120961,6.1816264,6.0804548,6.1213739,0.78808265,10.965181,0.79882622,-0.33160251,1.9823178,-6.2850589,-0.16048332,-18.305238,-3.5166187,5.7914109
-12.330916,-6.0849986,-4.7067374,3.3273915,2.0240966,-2.9978153,-5.0579769,3.3445686,4.0010593,-1.8410193,-8.4749403,3.9087956,4.3265847,0.98643813,-4.0073762,-3.2507321,-9.0969155,-3.6179839,2.0304266,12.062519,7.6936211,7.0959518,4.0103746,12.611769,5.2215011,2.1339272,5.3321659,-4.4604654,1.3568625,-18.871052,-2.1444682,5.4753634
-17.892486,-9.6203582,-8.2322587,-1.521753,1.6388857,-3.9065205,-7.600386,1.7463335,4.4064639,-3.6619264,-12.88878,4.1501813,6.2743923,0.88571369,-2.9651252,-1.0633134,-7.3180975,0.62508937,5.7755512,11.132389,9.3827189,9.8121799,9.0651828,12.749994,10.049167,4.7699267,9.2483166,-7.2336592,1.5198533,-23.97473,-1.6997626,6.3468315
-23.595951,-11.207356,-10.459878,0.30742802,2.9967276,-5.5352998,-8.9758434,1.3911381,5.7735966,-2.4504664,-12.434056,6.7049114,6.8261939,2.8260254,0.71497528,0.62875377,-8.3324634,0.03346343,5.4166101,7.8268824,11.209155,10.390232,10.187817,13.016234,8.9467468,6.8874553,10.272934,-9.2893924,2.2318129,-28.560533,-0.5601763,6.8123364
-18.249774,-8.9173764,-8.4837255,-0.10537938,2.9918817,-4.9751157,-7.790533,0.95800478,4.6390238,-3.7385087,-10.396649,5.8308748,5.1337726,1.6639556,-2.2358576,-1.3136309,-8.3631038,-1.9798664,4.0498285,10.38428,9.8330594,9.3003365,8.9735594,12.551479,8.4538837,6.5976428,9.1903018,-7.4493643,2.2506004,-23.821325,0.043825647,4.9739185
-11.944478,-6.5552965,-5.6420234,-0.76883515,1.1942535,-4.4709343,-6.9778906,-0.17344499,2.3665945,-5.0870162,-9.3229711,4.1017803,2.8465648,0.31239069,-4.0114253,-0.80473255,-4.7489206,0.65739656,4.3746907,12.790352,8.719383,6.6959634,6.4007953,11.735646,7.2891872,3.7130543,6.5842744,-4.6817056,1.61543,-17.004604,-1.4839662,2.2805053
-8.6973915,-2.1168119,-0.0083167867,6.1295954,2.553288,-3.135629,-4.6820865,0.72745146,1.7401159,-2.8828078,-7.8748752,3.4360708,0.12825897,-1.0448671,-7.5773972,-5.3628823,-9.0460169,-3.3236948,0.90766318,7.1390555,9.8190655,2.8912651,3.5124654,13.046486,4.3349777,1.9883853,5.5584998,0.20004203,4.2519802,-12.281025,-1.3420038,1.0111534
-5.3153615,0.22360527,3.3595336,9.0427575,2.7262755,-0.99654415,-1.8532238,2.3829418,1.64627,-0.2455866,-4.9040221,4.6606883,-0.31465003,1.9246219,-5.4084181,-5.9363934,-10.771354,-8.1490258,-3.1787901,5.4292534,6.7953589,0.12610915,-0.92117659,12.334358,0.95589807,-1.011595,2.9546805,2.3006321,3.8171,-9.9975124,-1.6312775,-0.045136284
-0.65385558,0.06729704,2.4921726,6.7460671,-0.89460711,-0.33126389,-1.1421915,1.3438134,0.12629699,-0.90024604,-0.72580747,5.6782134,-0.54972086,5.958312,5.6668731,2.7994442,-3.4446339,-6.7986519,-4.2929377,7.6934887,2.3020563,-2.3707023,-4.2795613,8.2693395,-2.413321,-5.3590666,-2.4863705,1.2816268,0.22341276,-6.8183114,-4.576724,-2.610425
1.8975101,-0.65375424,0.92291329,4.0103971,-2.6942052,-0.26887253,-0.53233933,1.4113136,-0.25680674,-0.39994934,-0.6896858,5.3657729,-0.60906843,3.788231,1.4970435,1.8435157,-2.1028336,-2.9645947,-1.4740788,13.268838,3.7137149,-1.1776554,-2.4055068,9.28502,-1.170858,-7.4166326,-5.4671404,-0.085597854,-1.9353256,-5.1073844,-6.6103937,-2.9815751
-0.090792447,-3.2887883,-1.6741837,0.24739127,-3.429792,-0.28983291,-2.3476121,0.8980216,-0.12051885,-1.5279563,-5.7798341,5.2474024,1.1991382,2.4326665,-2.014115,2.3605355,-0.17839496,2.3799534,3.0124948,19.573419,5.6983567,0.9866806,0.70154966,11.642144,2.8603436,-7.6952087,-4.8331089,-2.3734027,-3.4093675,-8.6957329,-8.1771361,-3.3143058
-5.793292,-6.8688219,-6.2241392,-1.3575295,-2.3574507,-2.2659988,-4.4260553,1.0647435,2.8388919,-2.1363162,-5.6592035,7.476116,5.1766822,5.2501623,1.4082556,5.7279491,2.4407398,5.5394265,5.6217601,20.18202,6.3907776,3.6748939,1.9586917,10.246281,1.9366967,-6.482929,-5.936702,-6.4517216,-6.0458269,-14.406683,-9.1820601,-1.3393408
