FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
0.11780051,-1.5698004,0.80489865,-0.67559552,-0.89451987,0.90184811,2.1359875,0.68005855,-0.054295134,2.2376796,2.0797588,3.6398499,0.72533118,2.7252688,1.7487689,7.8262353,6.4397938,2.5010741,0.052587337,-1.8725794,-1.4674352,-1.1994266,-2.3901037,-6.4403827,-3.2611263,-1.638188,-1.7509833,-4.9477879,-1.4841886,-3.8182778,-0.78391039,-0.36834137
1.366364,-1.2412108,6.0540661,0.49157266,-4.1338045,5.1418211,11.769714,-0.39461087,-2.5664833,2.780207,3.0761061,2.4691425,-3.1424946,12.037496,16.811493,17.057072,6.070057,-8.2862562,-4.8830396,-3.9035686,-1.5732428,-7.608702,-3.6374127,-18.204337,-5.3904492,0.090151537,-4.7291045,-2.617554,-3.0831886,-5.1614045,-1.4635403,-3.1948616
-5.002058,-7.5803525,-3.9533132,-6.2738636,-5.3611949,-7.0243436,4.3049783,-2.5785575,-1.8826797,-0.42136141,0.47916651,4.4818137,0.81013809,13.590656,17.342094,22.850134,17.428069,8.6331305,4.4856939,5.3535384,-0.0035472938,-1.7329737,-1.6062461,-22.62913,-3.9645615,-2.2629391,-3.920258,-7.2515244,-3.6928229,-6.0778823,-3.1098369,-3.4299641
-3.5095491,-7.3138325,-3.4598211,-6.2358365,-5.3587913,-5.4540473,6.3183487,-2.2533853,-2.9110411,-0.29217836,0.23370627,3.5140055,0.77972647,10.038866,11.654435,20.667656,17.753269,9.5857581,4.2208718,8.3946,-3.031331,-4.2710911,-2.4532716,-19.933491,-3.7981492,-2.7879685,-2.6526204,-4.6414909,-1.7567092,-3.8465083,-2.313435,-4.8866927
-3.996196,-7.3956033,-2.5895405,-5.8770585,-6.5455248,-3.1844494,6.5701885,-1.9487862,-2.0139804,1.7539934,1.3105166,7.3162494,-0.54934864,11.330412,16.41838,28.602771,23.34204,6.2369663,-2.1193096,12.222306,-4.5490704,-6.9278765,-4.5808521,-17.900699,-11.336322,-3.1767553,-4.1465674,-8.7600169,-4.3475972,-4.6252525,-3.0022481,-5.5307626
-3.1323864,-6.4584267,-2.5863799,-4.8835913,-4.2144658,-4.7498252,6.5140458,-1.2238891,-1.4398896,2.1150304,2.363766,5.6124009,0.14256358,9.9203469,10.927121,20.840308,17.318357,7.49834,0.36360999,7.4772006,-3.9841584,-3.7935748,-3.1958099,-19.792438,-6.1778314,-2.543619,-2.97138,-8.1724018,-2.8977616,-4.4957831,-1.3228549,-3.056619
-3.5433025,-6.762348,-4.2714279,-5.3138448,-4.1627309,-4.6270828,5.762509,-0.72542461,-0.78094716,2.9603623,3.2495938,6.6802107,0.30933104,8.6364951,14.099499,22.014637,19.767474,7.2259907,-2.219877,6.8610474,-5.7698336,-4.1588808,-3.605579,-19.001765,-7.3157063,-3.6461172,-2.1442758,-6.9075954,-3.0294781,-4.2534695,-1.6557391,-3.6717205
-1.4526698,-4.8621963,-1.3704637,-3.7635814,-4.4159918,-1.6527275,8.6809446,-1.804304,-2.7273672,2.4661043,4.8106124,4.0440448,-1.284607,9.9667194,18.548242,21.17654,16.565316,0.93932619,-5.3681658,4.3525274,-8.7680619,-6.8628788,-5.2605202,-20.578062,-4.683444,-3.4847757,-1.4867146,-1.5397381,-1.5027305,-2.6810398,-1.3029459,-4.6973866
-3.0378706,-5.5150632,-3.7613481,-4.9554333,-5.2986864,-5.9822861,7.3063951,-3.4817028,-2.7025882,1.5652655,5.0065615,5.5734234,-1.2093534,11.346544,19.013445,21.207783,16.418588,2.0406891,-3.2475189,3.2245947,-5.7180101,-4.1533781,-3.7500846,-21.843903,-1.940753,-3.4101435,-1.2540553,0.12745396,-2.3729431,-3.0033267,-2.0225162,-4.169772
0.28215504,-2.1184318,0.00058882406,-1.7229687,-3.8663076,-3.2490385,9.5170909,-1.838174,-2.8129595,2.7628312,5.3040571,4.8139277,-1.7832737,8.6546292,8.2811018,9.7582163,5.6704238,-2.0214624,-1.7566199,-1.1811241,-2.8468555,-3.8844829,-1.5722981,-22.510702,1.9956001,-1.3480137,-0.10767202,3.1278046,-0.26226388,-1.3601137,-0.24139004,-3.6842713
-0.92701435,-3.0833384,-0.77459785,-2.8290089,-4.7540496,-3.7437339,3.6183099,-2.0848931,-3.0652148,2.0953629,3.848069,6.325242,-0.95342972,9.5932982,8.1380279,13.84018,12.100129,3.6894808,-1.1268351,5.9561373,-2.3533995,-3.2132842,-1.9726551,-21.291946,-1.6861533,-2.6784983,-0.17067519,-2.8069563,-0.65422272,-2.0620639,-1.5256334,-5.4466263
-1.5737623,-4.3385286,-1.0858018,-4.3499522,-5.5007582,-5.1551818,1.1552265,-2.5903809,-3.3751858,1.3211239,3.0461609,6.8516984,-0.29459307,9.6762628,9.5760576,17.325122,15.75825,8.6995984,1.2370596,5.4594893,0.52903861,-2.0909356,-3.0285062,-12.903056,-5.2421785,-4.8002485,-0.75922406,-9.2521229,-1.1243184,-4.148482,-2.8121175,-6.20975
-0.22558255,-3.4382388,2.5107941,-3.1986428,-4.8623129,-3.3056392,7.6931562,-1.4550669,-4.0330663,2.713657,4.4686831,5.667636,-1.6191399,5.342021,7.9189106,17.692579,15.989775,7.0441041,0.44063606,4.2953132,1.1142626,-4.113688,-4.0582886,-13.947798,-7.0259477,-4.7808082,-1.24357,-10.94681,-1.2362863,-4.5330114,-2.4472253,-6.4204037
-0.58036746,-3.2240952,3.6693261,-2.5202058,-3.3575422,-3.7894099,10.63549,0.068057191,-2.9544763,3.7860514,5.5047145,5.5900304,-1.9189507,5.273041,10.462868,17.682594,16.051845,6.8349538,-1.056233,8.5156768,-0.72257015,-4.4500261,-5.1463937,-21.01289,-10.009376,-4.0177191,-1.6447748,-14.085882,-1.5210312,-4.8628003,-1.7823953,-5.4175029
0.50667319,-2.8836706,4.8691347,-1.4178582,-3.1696239,-0.60035114,13.596606,0.9261546,-3.4776275,4.4679266,5.5926513,3.8579156,-2.8305822,7.8713557,14.243131,19.002143,14.980474,5.2295139,-1.9287907,8.2267018,-3.420254,-6.0655732,-6.5037231,-25.467631,-11.223504,-4.2236385,-3.2406259,-11.722568,-2.2048589,-6.2039292,-1.532674,-5.2528912
