FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
-1.9783802,-1.6689792,-0.44006395,-0.92054498,0.6889239,-0.66295754,-0.85517206,-0.59161143,0.36099366,-0.85394031,-0.66792178,-0.41589315,1.9640457,-1.4365542,-2.0353599,-0.060448793,0.64152918,2.2355148,2.1618778,1.1286378,1.6730184,2.3119437,0.68177284,0.9281039,0.45920219,0.5096702,0.26505299,-0.081313116,-1.2746734,-2.2399735,-0.55788526,0.73138683
-2.6652024,-2.4596784,2.5752484,-0.67279744,1.0318194,-0.19509267,-1.5064106,-1.4115336,-0.11345576,-1.7708925,0.05214256,-0.44904287,1.7754289,-1.4554535,0.28225334,3.7111304,4.2513405,3.6520005,1.9470464,-0.12793116,0.67592058,1.9356301,-0.1124402,-0.061254319,0.50376947,-0.68616442,0.67972391,0.98809674,-2.7630663,-5.697308,-1.5790631,-0.33475853
-3.6501328,-3.4905718,6.669438,-0.087655923,1.6443439,1.4340491,-1.2321403,-2.0471744,-0.88444826,-2.6730417,-4.9620302,-1.8895417,3.1261095,-2.0816687,-2.1244877,4.5360591,6.6360661,7.1033299,4.4081839,2.0679798,2.060468,3.2006866,1.2073917,1.8769009,1.0494942,-1.4020956,0.098273367,-1.2369101,-4.256054,-12.071498,-2.7736558,-0.25567442
-6.6031578,-4.1846444,5.5994422,-0.7240898,1.8360012,0.70305889,-2.6496093,-1.7703603,-1.2841243,-3.640613,-4.9101271,-2.0755028,4.4005296,0.35739988,-2.1460119,3.0471726,4.6833548,8.8723793,6.0147897,3.9541047,4.320263,4.0974933,2.5017822,3.7115464,1.8688405,-0.77858745,0.087347577,-1.9430345,-4.8341466,-16.251559,-2.8490662,0.58912014
-6.0991365,-3.1589318,4.3497132,-0.99642848,1.880314,-0.27449866,-4.503353,-1.319275,-1.8286806,-4.6804342,-4.5433271,-2.3840966,2.146107,-0.35575552,-2.4968396,1.6498114,3.0749716,6.0504702,4.5304045,3.9460316,4.1816112,2.449674,2.0822612,4.2812917,3.6646865,0.72607767,4.4482101,1.2856553,-2.0879005,-15.693199,-1.3504356,1.0250021
-0.29164658,-2.3955762,4.310178,-1.0816743,1.3671833,-0.59857654,-5.2354589,-1.5731297,-2.1882532,-5.1757814,-9.4914193,-3.67983,0.43255849,-2.7636,-3.4171005,4.3602157,7.1579682,5.138741,3.0630451,3.2272912,2.4545818,1.1507622,1.2331694,3.1907886,3.2466778,1.3070428,5.1759502,0.15581179,-0.016378768,-9.5844663,-0.69525851,1.2161773
0.55057823,-2.6811275,3.0539674,-1.6198996,0.65636525,-1.4026389,-4.9990867,-1.4896389,-1.557533,-4.8746216,-8.6686778,-4.4611831,1.1861211,-2.4067745,-3.820135,3.9539021,4.8919346,8.3142915,4.9504721,3.2673479,4.5189718,2.616271,2.055348,3.2370429,2.1148639,0.92322516,2.0050137,-2.3006837,-1.4445761,-6.229527,-1.3234681,0.98384819
-2.7595558,-1.9900796,2.6562791,0.86307729,0.057502947,-0.46910401,-5.0554217,-0.55137176,-0.14899639,-4.763435,-4.8287162,-4.2456858,1.6695395,-1.7059436,-3.6954201,-2.1377297,-3.6487414,7.9652757,6.6579944,4.8145199,6.7246173,4.2126544,3.4899026,4.9778838,2.254563,1.6527372,0.018743194,-1.8983212,-2.606777,-8.3188954,-0.53465208,1.3435477
0.93032723,-1.2229396,3.7460348,2.0155862,0.35081193,0.29502383,-5.1249446,-0.33662196,0.20135347,-5.3575321,-7.669097,-6.0574503,0.92615157,-5.9591515,-8.8151973,-3.2753946,-1.340626,7.1000431,5.9868137,6.9556299,6.2972153,3.3909516,3.2284312,5.4632329,1.9537531,1.8220151,1.0928988,-2.1459921,-1.5586691,-4.8651212,0.42075508,1.5516927
4.1043316,-1.6124812,1.6154927,0.32917446,0.82252443,-0.94096708,-3.6717061,-0.30160342,0.40910893,-3.4960938,-5.7657335,-5.1724932,0.59771286,-5.1709505,-3.6497011,2.2374108,1.8234892,7.1174397,3.5260511,1.5341177,3.4771733,1.8973594,1.9474333,0.56207417,-0.32341963,0.69328048,0.1176472,-4.3375851,-1.939723,2.6921306,0.21524106,0.66325649
