FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
0.74139877,0.98428242,1.3992011,0.31608409,-0.30789699,0.73196621,0.45333541,0.48183212,-1.221515,-0.084975836,1.0431372,0.56006881,-1.6433759,-1.6817779,-0.23681927,-0.36948893,-0.47015835,-1.0363576,-1.0625406,0.066373954,-0.79948085,-1.5763215,-0.27036661,0.25540455,0.79078401,0.42890308,0.33296968,1.5048222,0.75083596,1.4790465,-0.36414661,-1.1952208
-0.5343461,0.38402088,2.7765634,-0.91166601,-1.9033228,1.122958,-3.4360579,0.19401602,-1.8347319,-1.3887728,-3.4930684,0.60174397,0.27203351,-1.7620026,1.2552482,0.018773547,2.2097262,3.5107604,1.9718943,1.4104504,1.9552405,-1.5166523,-0.28514642,-0.18668148,0.40861738,0.72324618,-1.1806501,1.1981593,2.292704,1.3711039,-1.4239322,-3.8202264
1.4570515,2.2238175,2.4453092,0.8392551,-1.1333136,1.2168727,-0.19284597,1.1121338,-0.79359562,-1.8785544,-5.187878,-1.5465752,-1.462131,-4.1400594,0.35604708,-2.033803,0.20414697,2.72414,2.543375,1.0091599,1.7989615,-1.6137589,0.41703319,0.39877532,0.00016620608,-1.3223004,0.15120951,2.8937135,3.3432029,-0.52749252,-0.91975771,-2.382306
5.6701325,3.9857039,4.8597458,1.7368358,-0.29532272,1.8673259,-0.50165147,0.45872242,-3.3226874,-2.7757123,-6.8282367,-3.1854103,-3.4222375,-6.5617609,-1.4742478,-3.993036,-0.29989167,0.35532191,0.48336031,-0.048646572,0.051396502,-2.2161624,-0.28644382,3.1100717,2.5440968,0.48979626,-0.077115217,5.5822489,4.3055681,1.9133887,-0.065173564,-2.059975
4.8089088,5.0095023,5.1306276,1.6423544,-0.35194659,1.6233329,-1.9615175,-0.24269933,-2.5544303,-2.8351746,-4.1892492,-2.0437849,-3.1443189,-4.2555768,-0.05167441,-2.5072737,0.63956162,-0.24798249,-0.49619262,-0.10950401,-0.54464255,-3.0085013,-1.694892,1.668079,1.5889767,1.1787842,-1.2884034,4.91312,4.1397701,3.1211708,0.084665033,-4.0210841
3.9329928,3.5770422,4.6511883,1.0219498,-0.75681998,1.5810167,-1.1294904,0.25698552,-1.9535261,-2.713863,-4.2948711,-2.4232021,-1.961902,-5.1702741,-1.5674142,-2.7219704,0.19558347,1.8134565,1.5400122,0.61107809,0.50145402,-2.2769113,-0.32720161,1.5137308,1.5857367,0.41502278,-0.90292987,4.6246558,3.1474714,1.5072679,-1.4110505,-2.8652133
5.6813964,4.8179782,4.3938076,1.6073583,-0.60465509,1.2015875,0.20385786,-0.29583073,-2.538933,-1.9378174,-2.8608068,-2.5252834,-3.4702645,-4.0120693,-0.86585726,-2.4587629,-0.31400636,-0.45740775,-0.62133203,0.32373818,-0.33641233,-3.4208547,-1.2087573,2.3250961,1.8973936,-0.039429566,-0.73902533,5.3678598,2.5791632,2.464177,-0.7153064,-3.4405984
5.2976223,3.578254,3.1123375,0.67870792,0.34317853,0.99019916,-0.79921831,-0.18563039,-3.3730111,-1.3773209,-2.9182978,-2.4710888,-3.113806,-3.4599698,0.35288244,-1.200903,0.56605359,0.5983739,-0.86642081,-0.11684204,-1.3189094,-4.3421742,-1.1111922,2.2338544,2.6628214,1.3328594,-0.79678425,3.3974843,2.7263622,3.0563145,-0.39296991,-3.0827646
2.1990797,2.6288752,1.1746136,0.33649968,0.50466089,0.72322032,-0.99533499,1.2770917,-1.1700086,-0.83402846,-2.5334049,-1.3311439,-1.9737025,-2.4170704,0.71758666,-0.69328603,0.35137695,2.2796418,0.90650167,0.31980037,-0.8416165,-3.7535322,0.13644093,0.019871381,0.97596589,0.92132599,-0.23461027,1.1483309,2.8264249,0.60875645,-0.52574716,-2.7525817
1.6251304,1.4455078,2.0589006,-0.30790331,-0.34543323,1.4455659,-2.2549306,1.9857335,-1.6776566,-0.69882629,-3.6873456,-0.19721626,-1.3781076,-2.116465,0.6881939,-0.75521582,1.0086778,3.6819188,1.8014655,1.1549955,-0.30747998,-3.2979947,0.69706378,0.30764446,0.90289971,0.78226252,-1.1966171,1.1927599,2.3625964,0.026417414,-1.472382,-3.474163
1.3993937,1.377469,1.3185229,-0.29711409,0.028657776,1.4608917,-1.9703467,2.3671769,-1.5622557,-0.021859411,-1.9070459,0.026469331,-2.0561551,-0.62649131,1.8048242,0.035764194,1.1544005,3.7042846,1.3721504,1.3185014,-1.1142771,-3.699233,0.53366533,-0.28267369,-0.029269274,0.47283539,-2.0800248,0.74597246,1.6225975,0.11482318,-1.4737491,-3.7379117
1.1895022,1.6917427,0.72151996,0.34939633,1.3881448,1.3130489,-2.4469706,3.054912,-0.82347047,-0.26793503,-2.8180408,-1.1307406,-2.6160574,-1.8571906,-0.59237896,-1.704555,-0.52173428,2.7058005,1.8432331,0.89203919,-1.622766,-1.9439922,2.0686431,0.025840333,0.49278272,2.201364,-1.3912569,0.75709415,0.85420888,0.4103704,-0.42291551,-1.7996465
1.7137599,1.7337893,1.6889048,0.43289543,1.0389593,1.3700971,-3.857507,2.8776022,-1.441101,-0.87311464,-5.5295718,-1.6029691,-2.8128046,-2.5312285,-2.9902177,-3.6005361,-1.1306801,1.8888785,2.0679827,1.1925107,-0.77286338,-0.44247131,3.297405,1.5120769,1.8482589,3.5411339,-0.60241057,1.6009354,1.3758434,0.26715058,0.1203095,-1.3810254
0.54622778,1.365608,1.2011636,0.32635744,0.28397513,1.208508,-3.3642698,2.7628109,-0.25472976,-0.651243,-3.8909329,-0.59424284,-1.9611285,-0.86851651,-2.2158469,-2.4946089,-1.0747717,2.1879857,2.3578642,1.8887953,0.23093463,-0.43002363,3.3227733,0.62293716,0.53810883,1.8869327,-0.73461597,1.0973694,0.4689957,-1.0484282,-0.46058708,-2.2534124
-0.58196308,0.089506103,-0.13074467,-0.6223188,-0.13138969,0.47912472,-2.428038,2.9651561,0.035019096,0.32679816,-1.9833174,0.7435769,-0.86045938,-0.12266667,-1.4182123,-1.3134992,-0.23433851,3.2145226,2.6803384,1.9690347,-0.025444068,-0.023640703,2.6066643,0.3321064,0.031614119,1.1234984,-1.5795849,-0.087050611,-0.81936342,-1.4403982,-1.2105238,-1.5840151
-0.22717271,1.1240509,-0.063052671,-0.097508607,0.28805075,0.54421031,-1.080567,3.4110148,0.35199604,1.0531154,-0.28293858,2.2564078,-1.2198688,-0.11709072,-0.38126177,-1.0870302,-0.20555795,1.1944024,0.84927523,0.67307542,-2.1684852,-1.0603669,0.91713851,-0.37969469,-0.36885479,0.92896823,-1.7287677,-0.07371887,0.026010327,-0.9429505,-0.74845347,-1.3843793
1.7945043,3.0682447,2.1336372,1.2883162,0.48265668,1.6856154,0.93067427,3.4365042,-0.3991704,1.0450367,0.31728127,2.3633296,-2.7363562,-1.6490622,-0.53502659,-1.5179761,-1.4611339,-1.948683,-1.8183684,-0.68856314,-3.8822657,-3.5813194,-0.44120425,-0.14615852,0.66151162,0.61262971,-0.28251064,1.8298986,1.1741132,0.78018393,-0.46149767,-2.0548418
3.1504806,3.857275,3.8617682,1.5692873,0.11720774,2.4703187,1.6681552,2.7257814,-1.9182544,0.78620627,1.8938931,1.6574723,-3.9607975,-2.6089882,-0.52290574,-1.319887,-1.6150197,-4.1106734,-3.6224866,-0.97870672,-4.2922763,-5.2948766,-1.1652824,0.013604575,1.5447705,0.944295,0.29551542,3.5171716,2.5175315,2.7273898,-0.78435922,-3.1236075
3.5957349,3.9945295,3.9439823,1.6060916,0.1512516,2.4404972,1.3605656,2.3829219,-2.8186275,0.063391106,1.2205178,0.10548255,-4.3633084,-4.6539225,-2.0640646,-2.0246571,-2.0395468,-4.6707951,-3.4883866,-0.84937466,-3.0818032,-5.0501968,-0.51683417,0.80295307,2.6488382,1.8260086,1.3963178,4.1474802,3.8140121,3.4142278,-0.1223014,-3.1709824
4.2889418,4.4741605,4.0951295,2.3409559,1.0852638,2.7310474,0.95421873,2.2632334,-3.3579154,-0.28881407,-0.52981833,-1.827464,-4.6649441,-6.0017543,-3.4933545,-2.8754135,-3.185491,-5.2747905,-3.5668198,-1.3700461,-2.6515763,-4.9433564,0.21738579,1.3441629,3.505919,2.8420481,2.3934973,4.7212124,3.4895648,4.8769702,0.91479273,-2.5069444
