FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
-1.0859837,0.65944925,-0.80963608,2.4346902,0.99031928,-1.749809,-1.8807801,0.76099202,0.1914038,0.32401401,0.9748432,0.3986758,-0.10492764,-0.72473719,-1.8063044,1.0947943,0.65554729,-0.24259203,-0.31057881,1.5857811,0.68026369,1.9386778,0.79091651,-0.14372303,-0.52579132,0.17089061,-0.6279501,-1.6215602,-1.6679073,-1.9072829,0.30353918,1.2547751
-2.5154398,0.50104854,-0.41113893,2.797295,2.1247341,-3.6790324,-1.3792848,0.40819332,0.063251729,-0.27986669,0.35318552,0.29746073,-0.60750082,-1.7947097,-6.8313443,2.2469796,8.2083018,2.9834637,0.098510224,3.7743727,0.70275469,0.32238824,0.02477254,-1.1788837,-1.2418275,0.060168705,-0.45997576,-3.1636582,-1.5961676,-2.0413261,1.1318583,1.081435
-4.3278785,-0.63527598,-1.7871152,0.7215032,1.4234323,-5.7867391,-1.2845643,-0.017584532,0.10955692,-0.53645784,2.0716524,1.3260502,-0.92727178,0.37119826,-2.0815402,5.850294,14.712176,5.8084945,0.23068084,3.8230138,-0.13341548,-0.62688014,-1.539773,-2.4497491,-2.7230448,-0.95699361,-1.2132192,-4.727776,-3.1024712,-2.8922436,-0.052867301,1.3548261
-2.101015,1.5817829,0.51706491,3.5808019,3.0221859,-2.4542653,1.0383061,1.4638436,1.0168057,0.81862042,2.4937716,1.5099249,-2.0744336,-0.31799561,-6.1432098,0.37078508,6.207955,1.4900271,-2.5663682,-0.23023814,-1.3344828,-0.50583077,-1.5232316,-2.5845127,-1.9909799,-0.082671617,-0.22368852,-2.6323793,-1.6873281,-0.51670561,2.4401987,1.4172729
-0.30446704,2.4535278,1.6844803,5.9669602,4.7527208,-0.35065184,0.73097802,2.421338,0.98681416,1.912385,1.2040145,1.8313144,-2.9529511,-0.79553943,-8.7977375,-1.2431639,2.9064518,-1.5749983,-3.6438122,1.0719375,-0.58874603,0.0053874378,-1.56574,-2.093607,-1.6877369,-0.29021045,-1.2460338,-2.366989,-2.1235737,0.830624,2.5448132,0.3222214
-0.16342091,1.3473046,0.21597253,6.371777,3.2806477,-0.20284228,-0.69726521,2.0833688,0.1690241,1.5797055,0.29962287,2.1446392,-2.8828048,0.43222303,-5.0023736,0.042411289,5.2417654,-0.40867154,-2.138885,2.8817662,0.27454551,2.1554982,-1.8757375,-1.2166953,-2.0369457,-1.9081554,-3.4332161,-2.2012911,-3.9673483,-0.0057803906,-0.67688721,0.29805599
-2.1759695,-0.4343528,-2.5427247,7.843493,1.1681001,-0.49362971,-2.6922777,0.80727033,0.50726723,1.1474994,1.0492481,3.7777791,-2.1276713,3.4056712,1.6095506,3.817464,7.8205301,1.6259794,-1.059045,3.6005651,0.10349313,3.3825789,-2.1387146,-2.0606874,-2.8326501,-3.2097413,-4.475859,-3.912437,-5.3948457,-1.8848158,-2.9065342,-1.3245262
-2.6195334,-0.57323762,-3.4745683,8.9835687,1.4358124,-1.8507864,-3.4566785,0.23010266,0.056422459,0.58529644,0.28186928,4.1492486,-2.1231157,4.4799854,5.8661898,5.4091519,5.8308394,0.3197679,-1.8681034,1.8082092,-0.52446372,4.0521388,-2.4066474,-2.9058166,-2.8772193,-1.8752779,-3.1874546,-4.1447714,-4.0996333,-1.9331985,-2.0098671,-1.5582178
-3.7203075,-1.247081,-4.8878665,7.5522013,2.0251438,-4.9765595,-4.4871498,-0.1654929,-0.38284087,0.7759338,-0.51569061,4.1151051,-2.2707586,4.885776,10.881723,8.9234679,9.6365205,1.0432463,-1.7292908,1.1607149,-0.82901126,2.9866237,-3.0566882,-3.7920269,-3.3902788,-0.9490854,-2.4344314,-5.3685036,-3.9910047,-2.4695974,-1.6314298,-1.6913447
-3.6913671,-0.77385243,-4.6200759,8.4099597,2.5729561,-4.5870744,-4.7031638,0.015170167,-0.37860439,0.58542592,-1.7183512,2.5083361,-3.4779227,1.3632243,5.8057367,6.5012408,13.473712,2.7681636,-1.4535788,1.6040253,-0.23573467,3.2978989,-2.1022342,-3.3821479,-2.6185358,-0.20243321,-1.2486243,-5.1924483,-4.0265254,-2.0891738,-1.2811271,-1.1228606
-1.689044,0.60022301,-3.0782778,8.5567766,3.6156454,-3.2372172,-4.7188424,0.30793458,-1.2475292,-0.55097299,-3.41199,-0.67962314,-5.5359244,-4.0439113,-1.1160245,3.351131,13.976297,1.7521635,-1.6381364,3.798431,0.61882768,4.0462239,-0.50729266,-1.5477354,-0.77695242,0.71610168,0.57856495,-3.293699,-3.2061123,-0.54001404,-0.84523977,-0.25376892
-0.10638208,3.1715128,-0.65835763,8.9839165,4.9823789,-2.4164209,-3.8906538,1.0635246,-1.4326753,-1.4524649,-6.8199463,-3.879393,-7.1925196,-9.6620259,-8.3522982,-2.8459591,9.6214746,-0.77998121,-2.4976453,2.2404017,2.0195696,3.4089307,2.0661931,0.75825814,2.3801052,3.6987966,3.6275178,0.0032317323,-0.24559598,1.7212489,1.0548176,1.4304505
1.5543176,5.4817815,1.3082954,10.96718,5.0483985,-0.9764496,-3.3283065,0.5950733,-2.2743988,-2.7228361,-9.249753,-6.4527215,-8.3702167,-13.562333,-14.340122,-8.1640928,4.3556881,-2.6454745,-3.3401249,0.14673964,3.0089877,2.7694961,4.4080539,2.7401283,5.3419145,5.9871594,6.6605939,3.4794066,3.1999473,3.2085807,3.3681354,1.7969601
0.034811371,4.2368888,-0.85895466,10.959352,3.3237399,-3.5298766,-6.4426117,-1.5976861,-4.4538478,-4.1051353,-7.7580359,-6.3538059,-8.6473901,-12.494844,-7.8239541,-1.9363564,11.796493,0.52482577,-2.4442571,3.0992454,4.1953752,2.1348677,4.1096613,2.7892045,4.7823379,5.0664603,5.7471709,1.646542,1.6125589,0.61319244,1.3071406,0.46690426
2.2929696,6.7472121,1.1909451,14.81823,5.8748748,-2.16755,-5.2803611,0.13121519,-3.5691682,-3.0127513,-7.7665235,-6.1853775,-8.4074356,-14.628094,-13.590969,-8.6888247,2.4266793,-3.0657686,-3.6118442,0.60798725,4.8271862,2.3236749,4.9539255,4.0815452,5.9080916,6.0120182,6.480221,3.3891085,2.4929278,0.7485108,2.8657924,1.8015648
