FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
4.5535749,-0.47136784,0.62983657,-0.11264238,-0.9098104,0.19480084,-1.3423554,-3.0307976,-3.1940366,-3.6860283,4.881687,-1.7446068,-3.4151497,0.49380726,2.3865222,1.9945315,-0.097178463,2.847513,0.88930625,-0.50070873,0.53605144,-0.3146134,1.9795479,-1.1013494,-1.6749215,-0.011444408,1.4835323,-0.40651538,-2.2679774,4.4193259,-0.92981873,-2.0787147
4.156093,4.7037583,4.2343594,3.9893973,3.4296226,3.850927,2.1458569,-0.66611747,-4.7634456,-1.5250978,8.3249182,-1.8330476,-5.1718042,-0.0092980218,2.6397179,-2.9154027,-13.130005,-5.079274,-7.1106508,-9.7367699,-4.4721416,-0.97606666,3.8363877,-2.7881907,4.0974605,1.8162902,-0.67485638,1.7896007,5.0140581,4.912757,1.9525444,-0.041583754
4.1792993,0.13266505,6.3942773,5.5850853,3.0375032,7.9338716,4.3504324,-0.87001076,-4.8234157,2.3214495,10.671215,-0.67356363,-7.1165789,1.8379925,6.5787854,-0.68403663,-15.259452,-6.9655441,-6.1851461,-16.073082,-4.9105208,-2.3776946,4.2099766,-4.3420486,-0.4445468,4.808626,3.354783,4.0226986,-7.5797537,7.1802705,3.2865512,-1.5800841
6.268476,1.5754245,6.7818529,5.2248049,1.8277286,7.8674151,3.4024994,-0.042157087,-4.4379348,-0.86725079,12.332322,0.21452118,-6.1631817,2.6968581,7.5180181,0.17703992,-18.298448,-7.0400904,-7.1036895,-17.212167,-5.7596708,-0.42991463,2.9770358,-5.6016974,2.1120797,3.3572026,2.0289328,3.2021844,-5.3366523,7.4880651,1.9751949,-0.73480656
5.7036312,4.3541571,4.8344039,4.2174924,1.844547,3.9071938,-0.51061933,-2.0856659,-4.811915,-7.9267982,8.5696173,-4.1180028,-1.8239173,-2.5325293,0.83655184,-2.1816988,-15.818651,2.5333043,-1.2322997,-15.536612,-2.2979931,3.8702001,5.1253732,-5.5323457,3.2794054,3.6041474,0.7688534,-0.76566906,2.6843439,7.5840342,1.3064293,2.1510263
4.9255861,2.7032281,6.2828215,4.7630521,2.4127491,5.6138361,2.7946897,-1.0331512,-4.2375928,-2.1396787,12.542629,-1.3336843,-5.6376663,1.7729973,5.0989807,-0.61614839,-16.988145,-6.6120481,-5.4468076,-17.775909,-4.5079854,-0.52022263,5.0799825,-5.5007843,-0.7921907,3.9164627,3.0344062,1.6132289,-1.192124,10.427018,1.9167067,-0.56423446
3.4351557,3.4996127,4.9500247,4.3521033,2.7312638,3.4169131,0.72687011,-1.9485527,-3.5930872,-2.6717293,8.0925362,-3.1294863,-3.4950606,-1.5137718,1.8132705,-2.5323092,-17.870851,-1.4677675,-1.402803,-19.541737,-2.2804865,2.5491478,6.1430367,-6.2261082,-1.2479033,4.9835041,4.421868,-0.13002982,1.5087645,11.762222,2.9548773,1.7105139
1.5428772,5.3599688,7.0354877,6.2755752,5.2144854,5.636827,3.3653078,0.74282936,-2.9757968,-0.39028351,6.9714454,-3.6217204,-4.5696377,-3.2317292,-0.52506806,-5.6768723,-22.689144,-6.1069074,-5.1447004,-22.387981,-3.2949165,1.8170908,5.8969198,-5.0156061,2.337493,5.6913364,4.209857,2.1446624,3.5923398,9.482609,5.0752034,3.2380495
0.4194129,4.065364,6.0080677,6.8883269,5.9508035,6.0535796,4.4749336,1.0744014,-2.1372185,2.676651,5.5989717,-2.5637779,-4.5977052,-2.9802902,0.57102022,-7.1375214,-23.225186,-5.1429662,-4.1619901,-25.342979,-3.7894117,0.53730059,5.5129132,-6.0261057,0.33953623,7.5098436,5.1663346,2.9878642,0.95562511,10.858301,6.3450637,3.1108408
3.7210222,5.5814642,4.6072122,5.8683546,4.2383053,4.8127631,4.2870977,1.5586767,-2.0792992,5.7757389,6.6915018,0.66921019,-6.647095,0.17756587,3.8171618,-7.7521988,-23.571074,-10.029668,-7.2998868,-21.729661,-6.2656635,-0.82401148,3.8134041,-6.9648142,0.86834907,5.5004542,3.4352896,2.5600556,5.6739858,13.644087,4.7182215,1.1434448
