FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
1.7946193,0.95560472,2.5376888,0.074848891,1.4502926,0.83362076,1.6889809,0.13393422,-1.3992501,-0.081723955,0.95987232,-1.9491758,-2.044115,-1.0355155,-0.97397233,-0.82048087,-0.68798511,-1.3398193,-1.9084168,-0.50717839,-1.1187889,-1.6504974,-1.6633659,-0.82530722,-0.3068433,0.57686784,1.2328123,0.026070607,1.9334848,1.8438278,1.6266873,0.64322431
3.0158266,2.3455695,2.3592558,0.72977473,1.9535151,2.6198774,3.8315941,2.4142983,-0.053487383,2.3605141,3.6317924,-0.5599688,-2.2247715,-2.1142824,-3.8559604,-5.1492839,-3.9620841,-4.8490728,-3.6693688,-1.8082475,-2.3406706,-1.783942,-2.5023133,0.22510963,-0.85041222,0.96455318,1.7425311,-0.39072203,2.6239956,2.0335918,1.9795821,1.2832091
2.5670565,-0.033199408,4.9964368,-0.81911877,2.9619436,3.7212289,6.2240327,4.0121489,1.5166513,3.9598213,2.6152263,0.60958937,-2.8423719,-2.5709884,-3.1050638,-4.6766647,-5.1192976,-7.7797608,-5.3971852,-2.28833,-4.1615132,-1.0234385,-2.9035481,-0.50672728,-2.3589139,2.195753,1.7425521,-2.3317348,2.7317021,2.4114747,1.8714665,3.7807793
1.0223334,-1.6570419,7.8568254,-1.3780338,3.9198588,3.7454432,6.2977916,4.5450404,2.4556252,4.5000132,3.57883,0.65117809,-2.910236,-2.9269427,-4.7237623,-5.2808716,-7.0691059,-9.2806675,-6.5689384,-3.9899948,-4.4847558,-0.64002632,-2.6011681,-0.97559614,-1.0230889,3.1659286,1.9232308,-0.43478641,2.5698647,2.7524133,1.9452939,5.0153506
-0.76312985,-4.200193,8.408469,-1.5927155,4.2853219,3.3503802,6.0061031,5.114982,3.5988549,5.6896485,7.465317,1.8207476,-1.5291862,-1.875241,-5.8470525,-6.1982259,-7.2101373,-7.6271383,-6.3778444,-5.3308456,-4.0515968,-0.77841565,-2.4222086,-3.0654364,-0.65830386,2.6945455,1.441339,-0.74798521,2.012882,1.8751258,1.5892392,4.9227028
-1.1816569,-5.0714671,7.2185986,-1.4915185,5.0555117,3.8533854,6.2365161,5.3721429,3.500795,4.0757087,1.836743,0.35614204,-0.64655646,-2.2461297,-2.5140555,-4.4592924,-5.075159,-5.3512709,-5.3024035,-5.1039818,-3.7884174,-1.0842771,-2.5920149,-2.8752095,-1.086685,2.209612,1.1390953,-1.4438542,2.0322201,1.6960587,1.4482648,5.2831661
0.17853419,-1.1173597,9.2085263,1.2016978,6.8579678,4.9882942,5.8794004,6.0448599,3.0920129,3.7591134,0.81164013,-0.17833514,-2.209747,-3.4548175,-4.8188474,-6.6942393,-6.9432969,-8.1081317,-6.4185122,-5.0929694,-5.5163247,-1.8100674,-2.7618584,-4.1885756,-1.6314497,2.9565174,1.7369406,-0.31230847,2.7609694,3.2796429,2.915449,5.5852871
2.3978492,2.7430191,10.939862,3.6443116,7.5222355,5.5946656,5.4253584,5.8593338,2.2845819,3.2711206,-0.028737296,-1.0039776,-4.4494694,-5.0353288,-8.2170689,-10.681778,-10.42373,-11.396033,-7.7491805,-5.6238498,-5.7970785,-2.1163246,-2.2367674,-2.6090572,-0.32609355,4.2893166,3.3552566,1.7302581,4.5268986,4.7025351,4.205092,5.2027941
3.8319412,4.0469177,9.532069,4.0182738,7.5772726,5.3807823,5.2033382,5.399677,1.8422413,2.9261976,-0.71106608,-1.083072,-5.2372295,-5.2496524,-8.7381192,-12.056799,-11.022164,-11.957187,-7.8388942,-5.1109443,-5.5006769,-1.9583803,-1.0121919,-2.3479753,-0.57258663,5.0679433,4.1643413,0.41737144,5.2887755,4.8217758,5.0211757,5.8568601
3.1815823,2.6065396,8.0863562,1.5175715,6.4581887,3.2913276,3.9248897,3.3898817,0.79777587,0.99669526,-2.4979507,-2.3581379,-4.694402,-4.5270006,-6.6251178,-9.114985,-8.6454508,-9.4984348,-5.9722201,-4.1550257,-3.8448457,-0.9322499,1.0360865,-2.6541929,0.17196281,5.3119264,4.5703074,-0.21115642,5.4783345,4.0147784,4.6310186,6.2659598
1.1705748,-0.98592321,6.6524393,-0.32583523,6.165281,1.2954864,2.4159392,2.4573188,1.1831116,0.72185238,-0.61025999,-1.5176358,-3.7398062,-3.5447769,-7.2154037,-8.4765676,-8.4583403,-7.7387095,-4.5147301,-4.8942487,-2.3342985,0.75561324,3.3038626,-4.4566753,1.3478563,6.6707558,5.0564382,-0.77979668,5.3638338,2.877802,4.7171689,7.4376806
2.9091117,0.015135264,7.0996704,1.0074165,6.7069231,1.1579152,1.5347534,1.8849736,0.89061176,0.44330993,0.18896106,-1.7746599,-4.5791205,-4.2737745,-10.594388,-11.651476,-10.830694,-8.10698,-4.4629311,-4.4660101,-1.7081915,1.0562218,3.7598022,-4.4625476,1.869691,7.7000092,6.0038054,-0.49309965,6.2633551,3.3779028,5.7309547,7.8033541
4.2061386,2.3739312,7.8005527,2.2833704,6.4802327,1.7742653,1.7400548,1.2972594,-0.0099845476,0.3683083,0.018318669,-2.1024939,-5.359192,-4.0733416,-8.692214,-9.2092741,-9.1964564,-8.4043991,-5.5862823,-3.1693552,-2.728288,-0.6972272,1.5581669,-3.0189894,0.36443239,6.0929785,5.0193907,-0.92508793,5.5246885,4.1431363,5.6204079,6.5069582
