FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
-1.4619515,-1.2437977,-1.60291,-1.5287654,-0.88597435,-1.170947,-0.84728645,-1.2637604,0.36995014,-0.0088746499,-0.27389915,-0.52105952,-0.86392115,-0.30650341,1.2474453,-0.068896128,-0.69946365,1.4619165,-0.66501209,1.1723537,2.1428428,1.719388,1.6742132,1.9354072,1.2811926,0.68766071,-0.092422161,-0.66499535,-0.32897113,0.92933987,-1.2149205,1.0926231
0.01927877,-0.04765206,-2.4365509,-2.9095369,-0.36783391,-2.4999694,-0.58930433,-2.8112136,-0.97430947,0.66676361,-2.8137641,-3.0426383,-3.0552448,-3.9099865,-2.6498038,-3.1854041,-2.6684716,0.69664938,-0.44604867,4.4029813,5.0111872,2.3111869,4.0752748,4.1193952,3.1010288,2.9773458,2.1111413,-0.62276694,0.25215092,4.6981089,-0.21734717,0.8053555
3.6624361,2.7348107,-1.5892105,-0.35584333,-0.24893509,-2.9982217,0.5963815,-2.548336,-0.66831192,1.4404543,-6.2207482,-5.3691475,-6.6284402,-7.6079203,-9.1182083,-8.4669395,-5.4295937,-2.6464463,-1.6657835,7.3725548,6.0817892,1.1162011,4.7351039,4.2325883,3.7009286,4.0955437,4.5790084,0.73381488,4.4592313,8.4192322,2.2971017,1.3049006
2.9974345,1.9690997,0.45556648,-0.52563372,-0.14735371,-1.8120254,4.747772,-1.0792945,-0.68110348,3.333965,-5.5027244,-5.4702311,-7.7992774,-8.7098163,-11.73317,-9.451788,-5.7766607,-3.6801262,-1.6010212,5.1567746,5.0190898,-0.12018532,4.8017982,4.9618325,4.8621318,3.7316584,6.1365945,0.70257732,5.474194,7.1173606,1.7819366,0.84061953
2.4352753,1.4207948,2.0062779,-1.4711559,-0.12706835,-0.99091541,7.4895289,0.24930844,-1.0232038,0.062270094,-5.3700429,-5.2938219,-8.0521429,-9.7807248,-13.128518,-10.156095,-7.7640093,-4.2253001,-0.0017600196,5.1351401,4.6254658,-1.7290263,4.0377253,5.3517912,5.2041511,4.1810939,7.0935687,-0.087958982,5.5316704,11.727416,2.1637781,0.4864841
3.0035709,1.8338495,1.6699938,-0.26981484,0.82068213,-1.3175178,8.5290461,1.7609968,-0.36890865,-0.99541208,-6.4514038,-5.6207897,-8.7805127,-11.011365,-11.861417,-11.176003,-6.8230586,-5.4608432,-0.67544855,5.9338848,3.9570968,-2.8884833,2.7706314,4.3181896,4.3139237,3.9045228,8.1302819,-3.1118367,6.6567508,14.337935,3.8894705,0.98198352
0.12796315,-0.32035631,1.3215149,1.1936343,0.38859484,0.56900483,9.4049914,3.847508,1.3327187,4.4332385,-1.3262431,-3.6525183,-8.6491551,-8.6837833,-11.521043,-11.370722,-6.7169452,-6.9286767,-1.006368,6.706401,3.6129159,-4.8020045,0.30054995,5.4017399,4.206548,2.5312347,5.3497372,-2.7626055,6.1638681,7.3222319,1.9977647,1.5282558
2.039852,1.5536085,7.1457973,2.1198259,-0.3072576,4.5768662,12.760343,3.5655123,-0.83707889,7.2395003,1.6956019,-3.4378024,-11.074544,-7.8033834,-9.2983347,-10.552426,-7.7959515,-11.0479,-5.9283587,5.6044257,0.47632493,-8.9938816,-1.9675019,4.8049171,4.9164301,-0.37590464,5.7603674,4.0033645,7.8484048,5.7927634,-0.53889186,-1.944695
5.3476206,4.4845825,10.166029,3.2437127,-2.4866702,7.2708949,11.495466,1.8713219,-3.7158794,3.5550528,-0.10031583,-4.9690384,-13.654757,-8.7582903,-9.1675333,-11.59237,-10.226885,-13.624885,-7.3320149,6.9461269,0.57566605,-11.249264,-3.4856886,7.6486748,4.7148295,-1.1794105,5.6682278,8.4573987,9.9099453,16.383257,-1.0719011,-5.1239054
4.9684196,3.4318625,7.8173345,0.35947347,-3.1217142,4.403731,10.378946,1.0330516,-3.6217038,3.7423263,3.326418,-3.9824282,-13.36856,-7.2672044,-6.156499,-8.8518938,-6.2701893,-10.605029,-5.4621531,8.6605895,2.866407,-9.1387718,-3.4715794,8.2247551,3.6586731,-1.8894998,4.7054697,4.5681714,8.0359155,11.195036,-2.7482937,-5.4210638
