FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
0.51670261,0.38843819,-1.3267037,-0.41403558,-0.96248791,-1.368592,-1.123398,-1.2632891,0.70508649,1.0512015,-0.00077325252,-0.019010125,-0.50015416,-1.0633297,-1.8637303,-1.2135012,-2.3905716,0.44205626,1.5504814,0.56227351,2.0258991,0.97465602,1.5710134,0.75755685,0.22188779,1.2428672,1.0172992,1.3075305,-0.85146145,-0.44214736,-0.34495484,0.81318118
0.19794193,0.27416097,-2.7140329,-1.5150843,-1.4830076,-1.6233353,-1.7616737,-1.0221543,1.122592,0.89214287,0.78740441,0.26022043,-0.48245173,0.7786449,1.636313,0.84170805,-0.62439649,-0.66974606,0.59609908,-2.7106547,0.3233412,0.69714013,1.729791,0.47444801,2.0611396,1.4440849,0.48242497,2.5355633,-1.7398892,-1.4512132,-1.6281371,2.2906051
-0.63662238,-0.40747859,-2.7516998,-2.0471022,-2.5496928,-1.3228286,-1.39373,-0.96533951,4.3281346,1.1199504,3.371576,2.3037197,-0.013317987,4.1839409,5.9404724,0.81249218,-3.6137015,-3.2145538,-1.1867091,-3.6619337,-1.4093177,0.99693509,1.5458413,-0.18583627,1.8833381,1.0299149,-0.41518992,3.6287447,-3.0547979,-2.6867717,-3.2004051,3.5719558
-1.9923723,-2.2420832,-3.3730899,-2.6260462,-1.928981,-1.9580156,-2.0794272,-0.50957027,6.3094228,1.8093703,2.4952386,3.7092481,2.4946666,4.1489084,4.2145291,0.0017843178,-5.8084445,-2.3927908,0.14522376,0.30454598,0.061600414,3.6672882,2.7471456,0.90240242,0.33337491,-0.060305609,-1.0725918,1.4628307,-5.1473824,-3.9439487,-4.4240495,4.7515071
-4.024102,-4.2786648,-6.0293853,-3.4243182,0.68234369,-3.1840536,-3.9139965,1.0971252,7.8287239,2.999885,-0.64506409,4.7103497,5.5392135,4.1264216,-0.058041577,-0.94296346,-5.0624175,-0.20487657,2.9396254,-0.1051593,2.8998969,7.8489515,4.8751946,0.95451299,-0.0628722,1.4514296,-2.2548549,-3.6733715,-6.6323302,-6.2648692,-4.4836484,7.2913064
-4.360838,-4.1633545,-8.6801728,-4.1902914,0.85929733,-4.6777317,-5.9843097,-1.310274,7.7518108,2.2087609,1.6787782,4.6939686,6.9310472,3.6166661,-2.7516485,-1.9748308,-4.833725,1.0677473,4.7898772,-0.84098051,5.8390534,11.054182,6.3580062,1.0786278,1.3762729,2.8473547,-2.4105379,-4.1220177,-7.2041577,-8.4344508,-5.1278443,8.9157082
-4.6981232,-4.4281445,-6.7136049,-4.3747071,-2.6434778,-5.0419869,-5.0537864,-3.0816715,8.7478689,1.2457703,0.68222133,3.9719931,7.4863249,4.3335088,-1.514048,-0.84893614,-4.7571069,2.6261143,6.5682694,2.6827213,7.3160412,10.975108,6.8908286,1.4812961,-1.3604654,1.0416971,-2.0936159,-4.9072489,-7.0524577,-8.9436559,-6.3113575,7.7746185
-3.9824414,-3.3476902,-5.0187119,-3.6399144,-3.8472871,-4.2394975,-3.8536946,-2.7932289,8.5215157,2.3761592,0.88019983,3.5709146,7.9542143,2.9676169,-2.1276874,-1.4714817,-6.2575444,3.4367169,7.0931296,1.8066852,5.2699557,9.9306095,6.3905384,0.72654674,0.042443245,-0.29325174,-0.83027686,-4.7443302,-5.9876785,-8.4596908,-6.560036,6.4871783
-2.9858031,-1.669013,-4.5273554,-2.7519548,-4.1812131,-3.5440148,-2.8029405,-2.1921384,7.418902,2.83151,0.5676194,4.0609504,5.8555021,3.6613099,-0.16600395,-0.47475772,-4.9282381,2.8171616,5.5093563,-3.3301219,2.9881631,7.6888276,4.61008,-0.96178161,0.53269161,0.14835537,-0.14438889,-3.5348202,-3.715098,-7.5845575,-4.4996804,5.3034323
-1.8074324,0.18871027,-4.4592884,-2.4981922,-5.1969265,-4.0057961,-3.7473136,-4.6429167,4.4022608,0.42856593,0.87508112,1.8613714,3.2273803,3.4773385,-0.13891431,0.58213071,-2.6145651,3.6282018,5.3244483,1.301844,3.6652145,5.839973,3.0493881,0.7290948,0.078535502,-0.43041427,1.1229743,-2.241467,-1.4635947,-6.9824268,-3.072957,3.5196766
-1.6004605,-0.24418566,-3.6347487,-2.8317277,-6.2071879,-3.8937386,-3.3433647,-4.7008047,3.2746971,0.32292712,0.66800973,1.8603286,2.7858765,5.0091556,0.40649945,0.2592348,-3.8064549,2.9365123,5.2859053,4.7585048,4.9550994,5.5028128,1.6036578,1.8780094,-0.38512373,-0.64166279,1.1503147,-2.9117986,-2.6220831,-6.2562131,-3.6892072,4.1112018
-1.7807564,-1.4179815,-3.4355398,-2.5508887,-4.859726,-3.2692897,-2.0474457,-4.0760068,4.0739997,1.6667642,3.5848703,2.7793918,3.3388346,5.3628369,0.42216139,0.90190752,-3.967127,1.9688596,4.3736896,0.12289084,4.3683593,5.8122269,1.4629516,-0.21769674,0.81619691,0.026043106,0.59452782,-4.6419183,-3.8187854,-5.8278138,-4.3901875,4.6246345
-2.7032401,-2.7922439,-4.2559377,-3.3142618,-4.6703298,-4.0797903,-1.7683645,-4.0981584,3.9447647,2.185825,2.4432972,2.8088958,4.1018354,4.9613791,1.5217939,2.5108732,-1.2186868,2.0502321,4.5485848,0.88333562,5.258043,6.1495153,2.9612661,0.21513655,-0.79435361,-0.25145296,-0.43347603,-5.7269829,-4.8541342,-6.5177703,-4.7733946,5.7077843
-3.9288495,-3.6180746,-5.8177105,-4.2019997,-3.329082,-4.2937692,-2.9060386,-2.2886912,5.2746462,2.709439,0.35272163,2.025596,5.528677,5.1928354,0.79403869,1.4850883,-0.94263918,2.1068042,5.7971247,-0.091672659,5.6328506,7.3480576,4.8697841,0.60137931,0.56568155,0.6879964,-1.5688508,-6.4819214,-5.8039488,-7.9931231,-5.8462935,8.139926
-4.4399201,-5.1098994,-6.3117542,-5.1220523,-3.4206186,-4.1978614,-2.4210537,-1.866067,6.0531043,2.8983272,2.6655032,3.1688647,5.7264954,5.2532728,2.7948548,2.450267,-0.73191196,2.3531921,6.9024246,-3.4768766,5.8295992,7.8464721,5.6330603,-0.90893415,0.79019047,1.4651698,-2.8121102,-6.2488445,-7.881196,-8.0935249,-7.6915246,8.903332
-4.5246899,-5.6068423,-6.0941307,-5.3829088,-3.451467,-4.1363436,-2.3766967,-1.3286751,6.4293541,3.0854683,2.05672,3.3061473,5.2712892,4.3422666,4.8549892,1.5664108,-2.0124354,2.7116964,7.5545991,-2.2380206,5.7600066,7.696347,6.6631909,-0.60441417,0.05765501,1.9542881,-2.89047,-6.2545265,-8.0188145,-7.8576862,-8.1680577,7.6357312
-4.9341426,-6.0116674,-7.9463284,-7.1050339,-4.9749595,-5.9546099,-4.7707933,-0.9906417,5.8987071,3.7156084,-1.7479648,3.5496045,6.8532438,3.7659832,4.2987897,1.0035036,-1.889376,4.670402,9.2523898,5.1132365,7.232222,8.7587968,6.979158,2.9212483,0.079022323,1.5442101,-3.1487812,-7.5196801,-8.827223,-8.3255231,-8.215629,6.7262129
