FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
1.1030734,-0.92413202,3.9037417,1.0697506,-1.1589268,0.11823808,5.3034933,0.41156023,-0.10683089,0.8426356,4.7361628,0.039082625,-0.90568982,0.91070485,2.4850254,2.3994644,0.4002452,-0.53864483,-1.4940509,0.93837433,-0.85272689,-1.0076896,-2.9302652,-0.52359692,-2.2367831,-3.7258219,-2.509682,-1.4227233,-1.9710023,2.4846933,-3.0975779,-1.7400978
-0.77013362,-2.5180771,-1.3799738,-0.20455396,-0.87020545,-6.3745162,4.0304219,-1.6633585,-0.064214946,-1.5682858,2.54405,0.43323124,0.57753207,3.290095,4.8069387,5.4113233,3.3878913,2.8211747,1.3969349,5.8315042,1.2459433,-0.10750526,-1.8304178,-0.86915788,-2.4084401,-3.0306867,-3.0385909,-2.6847553,-1.9305202,-1.0653199,-3.0374627,-0.36086193
-1.0253279,-0.82653635,-2.6372245,1.7280776,0.025051963,-8.72611,3.3065168,-3.0039621,-0.92820069,-5.1754835,1.0957094,-1.9755386,0.39015147,3.4953803,4.6179819,5.4852804,3.6048095,3.9628159,1.3362901,3.3323099,-1.2043664,-0.62835213,-2.462725,-0.82137636,0.67286598,-2.1036437,-0.38591545,2.5620002,0.39256992,-1.0493929,-2.6446899,-0.40897334
-0.33093873,1.1586763,0.80042271,4.1881236,1.9239268,-6.2904055,3.658113,-2.4248827,-1.4810622,-5.9251183,1.5594723,-3.0534785,-0.64964094,1.9754858,3.149778,3.9043954,2.4221298,2.8459901,0.22848567,-0.39221111,-2.874744,-1.2931075,-2.9665315,-0.70964576,1.2041762,-2.3850895,-0.097210193,3.6471413,0.27936221,1.3080582,-2.6049499,-0.77473528
1.2966734,0.30091731,4.4603826,5.2146751,2.3816135,-1.8924669,3.9809496,-0.80321859,-1.7841748,-3.5199324,1.9567794,-2.8762768,-2.2460988,-1.3312723,0.011264884,0.98676195,0.15369133,0.8018712,0.44346086,0.79560699,-1.0389927,-1.2156407,-2.4704874,0.36956132,0.15072314,-2.4077456,-1.8299405,0.44234239,-1.5774753,4.130607,-1.6471373,-1.2370287
2.2883472,-0.2270593,5.6763609,6.8649873,3.8091012,1.4960968,1.6209324,1.328728,-1.0662924,-1.2471776,0.041054967,-2.64588,-2.673342,-3.8548513,-3.3276665,-2.4878363,-2.3911478,-0.99422334,1.0414241,0.79378777,-1.6397402,-0.31500409,-3.1364838,-1.0220096,0.16455895,-0.70147966,-1.2374503,-1.1167116,-1.6017668,5.881154,1.885001,-1.2054134
2.6414788,0.81840448,2.1083379,6.5546457,4.0699995,-4.4681773,4.0593132,-1.0949604,-1.3987382,-3.6088783,0.29824976,-2.4227008,-1.6356312,-2.8442113,-2.3036928,-1.2024821,-0.5329101,0.98245238,2.5314444,1.4316375,-0.753198,0.40700905,-2.3503881,-4.0262268,-2.7520509,1.4864093,0.16197079,-5.2794748,-0.52167961,6.3172848,4.6809346,-1.3541744
1.6956347,0.21797413,-1.7638566,4.275147,2.9089104,-9.6909738,6.8147969,-3.2665041,-1.7982544,-5.3399375,0.26964384,-0.88752899,-0.051995845,-1.2230184,-0.16973318,1.2049514,1.3175227,3.6212907,3.2354433,2.6762627,0.49935661,-0.066193027,-2.1966436,-3.1447224,-2.3031886,1.9662423,-0.51977766,-4.1721811,-0.83950665,4.4639803,4.2971827,-2.0303328
-0.00042300041,-1.8702422,-6.306763,1.9312596,2.3337122,-12.123795,7.2770743,-3.7028724,-1.0249311,-5.0202125,1.5994169,1.9963269,2.0107567,1.3481978,1.94133,2.6867757,2.2020981,5.3323715,3.4832293,2.2720221,-0.69112881,-0.21219268,-2.2179863,-3.4697772,-0.80135483,1.8751818,-0.77367406,-1.2808916,-0.68593863,0.88618304,3.1352426,-2.1290076
-0.15853561,-2.5447076,-4.6371704,0.95748947,2.6884853,-10.836575,7.3301882,-3.228835,-0.36658959,-4.5093524,3.3895789,4.4462968,2.9409897,4.1342692,4.1790526,3.4738699,2.4140879,4.7986239,2.9144926,3.5922658,0.29203519,-0.38343038,-2.8683901,-4.5178196,-4.299839,0.03188592,-1.1020894,-4.9830762,-1.458905,-0.70955584,1.4183836,-2.397135
