FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
0.1649147,0.44604279,-0.76135153,-0.02357179,0.66786572,-0.85961047,-1.1118794,0.11053438,0.41824966,0.53682613,-0.57643762,0.42780094,1.3805312,-1.1777205,-1.0009081,-0.41846721,-0.080171322,1.4899327,0.89737716,0.25628567,-0.38376869,1.2367833,0.14745137,-0.81265736,-0.68842942,0.44140579,-0.10633885,-0.64140064,-0.64066815,-1.286497,0.55541617,1.3924612
-6.4956623,-3.4093562,-11.506572,-5.2524458,-3.181674,-7.5216392,-10.057386,-2.7683947,3.2699896,-0.70928552,-5.4747659,3.5380946,15.668083,3.9697419,2.05333,9.0788926,16.104244,28.222934,15.306962,4.5943143,1.7799531,8.8315821,0.18066931,-8.7708771,-8.6062513,-3.0290267,-8.0690304,-8.1676876,-7.1837535,-8.9812245,-3.7067919,0.2930418
-7.0308475,-4.1520882,-11.522088,-4.9936215,-3.0458571,-6.8615622,-8.1068954,-2.2210062,3.6081982,0.73286548,-3.5965377,5.8063518,14.966955,4.7700766,1.7237672,9.2852846,14.65738,25.18898,14.424199,1.5581057,2.4057936,7.6610078,0.29791095,-7.7233918,-8.4079164,-3.9159064,-9.3356265,-8.4632117,-7.8108432,-10.273664,-1.5999232,1.9741178
-5.4141174,-3.4641526,-9.4948699,-3.9139815,-2.6518759,-4.9444846,-6.2344728,-1.7307541,1.4981933,1.6482447,-1.7260932,6.1181944,11.998992,3.8785284,1.5072425,6.8963062,10.653663,17.45168,12.123145,1.7339783,1.9051013,7.5917984,1.1473943,-5.2922651,-6.2558599,-4.2786381,-7.989485,-6.7437065,-6.6200999,-10.707578,0.19853569,1.1114501
-1.6657167,-0.93296278,-3.6310061,-1.0549359,-0.17381171,-2.0861971,-2.4552252,-0.41666051,0.71690733,3.6791259,0.64602503,2.9483653,4.1219624,4.2705659,-0.39092492,-1.859077,0.57899631,0.92660138,3.9662616,2.1405022,0.019274207,3.9189896,2.5102824,-1.3770698,-1.5043076,-1.0120087,-3.8790686,-2.0073538,-2.7032035,-7.1021445,1.7135616,2.0942542
-4.7062377,-3.5215882,-8.3038338,-4.0537486,-2.4784618,-5.0497581,-5.5718312,-1.1061708,2.6239757,1.2760864,-1.6847297,4.9410665,10.006573,4.8047322,1.8246151,5.1193147,8.1394623,15.181296,9.5105512,1.1211153,1.1447694,6.9979479,2.0474421,-5.2831289,-4.8770426,-3.1422821,-6.168204,-5.5220912,-5.4159925,-8.8079911,-0.24796893,1.2021183
-1.722144,-2.0451177,-4.4173258,-2.7591004,-1.8113084,-3.2426048,-2.6067275,-0.64521638,1.9682398,2.4817027,0.11271675,4.1914613,6.1125391,4.1373505,-0.11668105,0.41231663,2.1015171,6.0682665,5.4290698,1.1976618,-0.19403462,5.0384057,2.7615847,-3.1770669,-2.3781061,-2.35825,-4.1301592,-2.7351653,-3.1002238,-7.0382948,0.81188928,1.6528056
-4.4831792,-3.8519244,-6.618993,-4.7037689,-3.3394791,-4.7341795,-4.4167539,-1.5021073,1.4798708,2.12059,-0.57965149,4.539446,8.5361774,5.147839,1.6776705,4.3016392,5.9585962,12.396035,8.968041,3.6281064,0.55479915,6.8514645,2.2697146,-4.2254131,-3.9540099,-3.4322074,-5.6455549,-4.0232736,-4.237744,-7.5071497,-0.94058988,-0.23400519
-5.7731318,-4.694353,-6.5879584,-5.685059,-3.9423938,-6.1454209,-5.6046529,-2.4456299,1.9920195,2.1239323,-1.3839645,4.1519786,8.9112667,5.1216785,2.1698652,5.6906804,8.0894443,14.812739,9.5616942,5.2817301,1.5273636,5.4428176,1.9609911,-3.9402108,-4.3919505,-3.2335998,-6.1545166,-4.1128015,-4.422171,-6.0048967,-2.2401632,-0.075327016
-6.901151,-5.659648,-8.1073554,-7.4986111,-5.7205611,-8.0450882,-6.8249102,-3.92306,1.805375,1.1669683,-2.9698046,4.3360264,13.195936,2.5567309,1.7191704,8.5913235,14.018002,24.684615,14.396057,6.976554,2.0900362,7.2259814,1.084076,-6.2857636,-7.0197846,-4.808879,-7.9407637,-5.708318,-5.561647,-5.8381006,-3.8388611,-1.1945402
-3.3436462,-3.1532558,-4.8294614,-5.0616739,-3.8459299,-5.959114,-3.0746174,-3.0178102,1.010808,2.1032613,-1.0961512,2.4056334,8.4283213,-0.25999353,-1.5504174,3.3371247,8.1305096,15.44425,9.7500857,6.7609543,1.6257452,4.9287618,0.83699502,-2.9533196,-4.5654911,-2.9004381,-6.4171429,-3.2868449,-3.7693225,-4.1539082,-1.5180248,-0.0058872771
-0.7974832,-0.59729492,-1.9088054,-1.9070572,-0.92536103,-3.4566899,-1.1570288,-1.8785361,-0.39595098,2.0424226,-0.26639741,0.98780706,3.3881759,-2.0760921,-2.7254803,-0.27523415,2.4355656,6.373406,5.0022069,3.8848634,1.208927,2.605055,0.97787932,-0.56685816,-2.057832,-0.36963255,-4.0679653,-1.1425145,-2.217891,-2.6696384,1.1370963,1.4163402
-1.0691594,-0.46619447,-2.5588302,-1.5190762,0.12367048,-3.2710007,-2.5159775,-1.627235,-0.81192298,0.87037046,-1.4348464,0.80510288,3.362897,-1.9257305,-1.7040917,0.080353161,2.951413,7.1815893,4.7913473,2.276454,0.73363155,3.9677707,1.592456,-1.6151669,-2.0327151,0.42520069,-3.6115039,-1.3053327,-2.2987349,-2.580259,1.4475572,1.7379716
-2.4887798,-0.85144275,-4.4066065,-1.2958863,1.0745967,-3.4085785,-2.8868759,-0.44291179,0.32250621,0.75684978,-2.1246077,0.62016492,4.2334876,-0.47154269,-1.900823,0.33723804,4.2286284,9.5196638,5.2626449,0.64908048,0.17642038,4.7543143,1.7404868,-3.5181464,-2.7970001,1.1054793,-3.5747555,-2.471554,-3.0197928,-3.6137484,1.766414,2.7250849
-2.6107682,-0.48124271,-5.6137331,-1.3766773,0.5909898,-4.0422023,-4.4306266,-0.83425997,0.56183494,-1.2949042,-4.4973868,0.70593647,7.6383744,0.10211541,-2.2789592,2.8063903,8.4518896,16.930561,8.6346694,0.68031356,-0.58189836,6.0203057,0.47633295,-6.5116671,-5.144648,-0.13345266,-4.55028,-3.9993314,-4.1222332,-5.3083701,1.9511992,2.2617397
-2.3426073,-0.28980775,-3.2154894,-0.5071778,1.4668031,-2.6814771,-2.4373783,-1.0235851,-0.21500734,-1.2136365,-3.1126538,0.29629083,5.2523996,0.10570933,-2.2878992,0.97361304,5.8698317,11.068335,5.5205206,0.76152451,-1.8385063,3.9910353,0.089874086,-5.2051418,-3.79866,0.30002281,-2.571937,-2.4846627,-2.5198447,-3.4468987,2.70695,2.7894682
-3.6127092,-1.5906415,-2.7864361,-1.0450644,1.4497051,-2.3944895,-1.5626327,-0.6089359,-0.43532847,-0.3355962,-1.5920585,0.37974625,3.6255055,-0.827397,-1.0541852,1.1553474,5.2716599,7.3413333,3.5423886,2.275539,-1.7505879,3.2587012,-0.24379472,-3.1312063,-2.767498,0.22963167,-1.7554251,-1.9141052,-1.8001058,-1.9434758,2.2710833,2.351038
-0.0023048161,0.34360473,-0.84876683,-0.61653088,0.71104899,-2.1832558,-1.8188595,-1.0499842,-1.1200493,0.38082819,-1.5636907,-0.028066315,2.6460863,-3.3174776,-1.9978628,-0.12107227,3.4203879,4.9965996,2.7938055,2.5769769,-1.1864093,2.64576,0.019305471,-1.7431626,-1.8545003,0.15972421,-0.95098318,-0.87901738,-1.2203102,-1.3629405,1.4957636,1.6753576
3.1131897,1.8272434,0.81534108,-1.0247696,-0.88238253,-2.5002925,-2.1850019,-2.674407,-1.0290965,-0.32232122,-2.4925582,-0.19172626,3.7753285,-4.205773,-2.5468159,0.28638117,2.0500052,7.3721735,3.6834097,1.744503,-0.96134078,3.0050821,-0.26137736,-2.2206129,-2.3539097,-0.38548346,-1.8071298,-0.22889812,-0.94059006,-0.28202535,0.5545648,1.2692895
1.7654581,0.83888328,-0.24208021,-2.2197405,-1.737999,-3.3722615,-2.4380316,-2.7192448,-0.31585876,-0.87551703,-2.508564,0.5786521,5.9536503,-3.1840432,-1.6886572,3.0463041,3.5722217,11.268357,5.162392,0.56262379,-1.0677622,4.4299958,-0.56065948,-3.5063657,-3.4184177,-1.363103,-2.6921303,-0.99652338,-1.4978795,-0.41113704,-0.55129534,0.18873398
2.6275344,1.1542024,1.3181684,-1.5778539,-1.4230711,-2.0125712,-1.2959057,-1.7524022,-0.99425276,-0.49378636,-1.7454061,0.82231874,3.8231467,-2.8009308,-1.7438152,2.3935066,2.4979026,7.4511905,3.5682781,-0.45100444,-1.8454497,3.3434442,-0.88526545,-3.0748268,-2.6611489,-1.2072558,-2.3506064,0.085841667,-0.50200256,0.90473874,-0.78010943,-0.39260095
3.5592575,1.449505,3.0050643,-0.86321084,-1.6315323,0.18671752,1.2164677,-0.99037151,-1.7602244,0.74826537,-0.052571273,1.1725131,1.2753991,-1.9768308,-1.6130542,1.8944187,0.75278305,3.7414177,1.4899413,-1.5322553,-2.7429965,1.2447871,-1.5742631,-2.6463988,-2.1125014,-1.7854125,-2.2590717,1.0795525,0.42513006,2.2351182,-0.65089031,-1.2847447
3.8660906,1.8404665,5.8350392,0.19919605,-1.6127067,2.1651609,2.9800369,-1.0041008,-2.4622055,1.0230997,-0.16791389,0.012249782,-0.66007299,-2.9148458,-2.740632,0.076714892,-0.83508762,0.24915646,-0.53138412,-0.93033345,-2.6177603,-1.3170111,-2.1761788,-0.77079851,-0.95831732,-2.4218984,-1.0671767,2.7405012,2.0899627,4.1794743,0.15369456,-2.2224178
1.6810111,0.78389401,5.3028201,-0.30719505,-2.1223216,1.8436165,1.4901372,-1.9618142,-2.5074749,-0.17290283,-2.0714561,-0.35755565,0.85111248,-3.533967,-3.3350273,0.48107291,2.1046725,3.8004094,1.1161584,1.1546069,-0.97515187,-1.4722149,-2.5210466,-0.015615406,-1.1611349,-2.9362412,-0.70392996,2.4379587,2.2461798,4.5769074,-0.50647325,-3.2090349
2.145951,0.84409735,3.970058,-0.50753653,-2.5605477,1.6484181,0.61980544,-2.577799,-2.5683754,-0.44733934,-2.1349827,-0.53827062,0.3970579,-2.9998147,-2.5764009,0.61753784,2.6870529,4.9122942,1.4513825,2.4586368,0.56474984,-1.647556,-2.5975191,0.90161464,-1.0977264,-2.7608654,-1.2463717,1.8090292,1.6025956,4.1793816,-1.3396094,-3.2089493
3.9494166,1.8262919,3.2218953,-0.47064233,-3.2949248,1.3474211,0.1412009,-2.6441682,-2.851405,0.50949146,-1.325495,-0.70847479,-0.058136368,-2.6874034,-1.3656809,0.58731889,1.7854572,5.3215859,1.5056008,2.9837763,1.2918216,-1.4610837,-2.2132388,1.1738914,-0.94710522,-3.2235541,-0.97077735,1.3122503,0.77953781,2.6150486,-1.8524736,-4.2774453
3.052851,0.52180925,4.0004587,-2.0309218,-4.8073536,-0.57451923,-0.031761444,-3.9889339,-3.3510574,0.27545651,-0.72052259,-0.72283932,0.22649519,-3.2762472,-0.10100515,1.6084934,1.5909486,5.1406567,1.9333497,2.9095291,2.6004829,-0.92233934,-1.0422321,2.5577648,0.098263604,-3.7677989,0.34218827,1.9345309,0.95053841,3.2757122,-2.2918866,-5.3901158
1.5085908,-1.7771268,4.8504684,-4.043856,-6.333643,-2.7899301,0.97228372,-4.8010411,-3.1806053,0.13851178,0.45750816,-0.46511569,0.053537942,-3.0785626,1.1804958,2.6741808,2.4627123,4.6949396,2.1991001,3.5763043,2.8171842,-0.89188614,-0.78338908,3.3110691,0.52191802,-4.1730011,0.33706936,2.52751,1.1571998,4.6710971,-2.2672377,-5.526294
3.8119686,-1.7288062,5.3280727,-5.1277329,-7.6874157,-4.2866664,2.6001842,-5.6381816,-4.1661901,-0.72620193,1.7682637,-0.58883473,0.17508553,-2.7936505,1.7110667,3.707109,5.1009151,6.7847261,3.2335496,4.1197083,1.9797033,-0.070961322,-1.4820289,2.4848018,-0.43666216,-5.7132481,-1.4718734,2.4950805,0.59171601,5.1666487,-2.825352,-6.3147957
6.1008461,-0.80403555,7.8054748,-4.9616195,-8.0161207,-3.8049088,5.2896689,-6.4901354,-5.5927146,-0.28921358,3.0245888,-1.612568,-1.6568428,-3.4028047,0.17482339,2.2507168,3.8914589,3.9968545,1.9245505,2.7602162,0.92568349,-0.75125696,-1.2935712,2.6718418,0.170331,-5.2752771,-1.3737417,4.0668962,1.5992972,7.5843633,-2.7512258,-6.1615769
5.1275673,-0.95764537,7.4783477,-5.0525857,-8.0148892,-3.994335,3.9246829,-7.2380059,-6.1682585,-1.0423607,1.5106506,-2.5327822,-1.3709541,-4.6381937,-0.17296199,3.0107958,4.3878634,4.4783834,2.6334158,2.9896117,1.4529353,-0.11203613,-0.33131299,2.9041216,0.69739014,-4.0669648,-0.31246075,4.1683125,1.6932554,7.8381991,-2.4352924,-5.8544951
5.4128912,-0.14772038,5.834007,-4.4255068,-7.4414349,-3.9775383,0.37652172,-7.101039,-6.1168088,-1.588667,-1.2612783,-3.3062099,-0.90737783,-5.1464497,-0.54579328,2.534654,4.9497301,5.5223131,3.8415738,5.4604466,2.4760036,0.87838269,0.46411049,3.1858892,0.90831058,-3.1030781,0.23046923,3.3994368,1.0625287,5.7038877,-2.168323,-5.0039343
5.9790508,1.0306065,4.5783279,-3.3344513,-5.9156282,-3.0464853,-0.22867982,-6.0611315,-5.280647,-1.3570764,-1.3162328,-2.9325895,-0.67652596,-3.9519315,-0.58576091,2.0240597,3.8478165,5.6031019,3.0236388,4.5459771,1.9753602,1.2256419,0.24702549,2.4080845,0.39235766,-2.6436219,-0.57768259,2.728256,0.5998784,4.5308091,-2.3687342,-4.4628157
6.1230605,1.6452636,4.8022367,-2.3729694,-4.5685503,-1.9210414,-0.36771553,-4.316151,-4.5920226,-0.85473838,-1.5026181,-2.165146,-0.57781407,-3.8339895,0.17503882,2.3137017,2.5227684,5.341199,2.1221308,1.661345,0.64061375,1.3196157,-0.036209417,0.64730981,-0.21774496,-2.7337532,-0.83397378,2.5748448,0.7039272,4.5467043,-2.1511899,-4.0941304
7.8515613,2.3285886,7.7032222,-1.5804026,-4.1101404,-1.0953074,0.79174609,-3.5879054,-4.7895144,-0.78954343,-1.3496843,-2.4822758,-2.6206149,-5.3163445,0.21581403,0.55964213,0.51171867,2.3684363,0.25550487,1.3826941,0.16937154,-0.59609971,-0.29291377,1.2131114,0.49200145,-3.2895247,-0.60453615,4.1515375,2.0312771,6.6254178,-1.8797155,-4.267119
7.5013812,0.988338,8.2597482,-2.8075448,-5.6082359,-1.7483973,2.4317557,-4.8749126,-5.0795023,-1.7542026,-0.45279491,-2.4387126,-2.5985096,-5.0478707,0.52414737,1.2663082,2.4587333,3.4266522,0.75509219,2.814446,1.401531,-1.3112431,-0.59805752,2.6566475,0.48670903,-5.0266972,-2.5382692,4.5990803,2.2219893,8.1675571,-2.6665429,-5.4086214
5.8402428,0.035821635,7.7455994,-3.0727041,-5.5485619,-2.181427,2.9449622,-5.1480996,-4.8463164,-3.0463861,-0.7066743,-2.5213091,-1.6798312,-4.3187199,0.12733067,1.6880428,4.1060937,4.9173161,2.0743229,3.1928019,1.9161653,-1.1001791,-0.68974342,2.6135754,0.081741443,-5.2155322,-4.0768738,4.4654176,2.1165123,8.2545789,-2.4495472,-5.5186149
6.6465363,1.507224,8.4866815,-1.61423,-4.475559,-1.1278972,2.3838743,-4.8863713,-4.9712975,-4.3977337,-2.881065,-3.262765,-1.1487279,-5.0560268,-1.9380999,-0.044146502,2.9251662,6.0665779,3.0919052,1.8658546,1.1274904,-0.64397883,-0.62413489,0.85171806,-0.16395485,-3.9461984,-3.2912398,4.8055785,2.7079299,7.9690714,-1.2313872,-4.7307862
8.3232979,3.5870318,9.9176005,0.27018147,-3.3797633,0.84506798,3.5540838,-4.4475686,-5.5099566,-3.6999279,-2.7732268,-3.8818272,-2.493987,-6.0730726,-4.0358231,-2.4214921,-0.47902431,3.0541912,1.4708196,0.70466363,-0.011215496,-1.6076317,-0.64435036,0.77792993,0.52783382,-2.7583068,-1.6006405,5.6724802,3.5273858,7.6757538,0.38566156,-4.4761619
6.9559835,2.7603686,8.6731741,0.25198501,-3.4530062,1.4798277,4.2244412,-4.3527733,-5.5678143,-2.8279848,-1.2710868,-3.5135668,-3.5050722,-5.5782302,-3.1917519,-2.8470957,-1.733385,0.71873632,0.54126028,2.2495085,0.41549878,-1.8275009,-0.68962204,2.261452,1.2728816,-2.3645055,-0.84529955,5.3040748,3.3385784,6.5000809,1.2700141,-4.6491678
3.955597,0.32993124,7.2242609,-1.3248383,-4.333793,0.69260327,2.8877565,-4.3036036,-4.8748198,-1.5960097,-1.2684372,-2.4656255,-2.5194508,-4.7840883,-1.5637262,-1.5192,0.036717854,1.4902104,1.5805354,4.319714,0.91655579,-1.3413876,-0.70301403,2.4605287,0.89576454,-2.7412996,-1.2940536,4.489159,2.9518056,6.3047868,0.42011797,-4.3226972
6.4447095,1.7807615,9.0997774,-0.83372262,-4.7219831,1.4224734,3.3912459,-4.778199,-4.9333029,-1.5159646,-1.5897996,-2.8948741,-2.5386196,-4.5554867,-1.720457,-1.6840526,-0.13198757,1.5297135,0.63218352,2.5624792,-0.63248134,-2.3258697,-1.2014536,0.96129706,0.42414219,-3.0693984,-0.97026545,5.0683395,3.5389532,7.6874024,-0.16432581,-4.2812381
7.1380902,1.7424787,8.2719901,-1.3009856,-5.6915624,1.5260608,3.6764696,-5.4848303,-5.4434804,-2.1696048,-1.6927818,-3.3738912,-2.0225577,-4.8777806,-1.2418853,0.0899636,2.6638562,4.1075705,1.3665722,2.620356,-0.41708006,-2.3314041,-1.1077433,0.36428145,-0.13749926,-4.0813123,-1.6275031,4.3860892,3.0262697,8.0931637,-1.2487069,-4.8226055
3.6628643,-0.74113881,4.9670923,-2.5882306,-6.2202315,0.78210496,3.8469651,-5.6896104,-4.7574983,-2.1487232,-0.54182823,-3.7289955,-1.8132416,-5.3162199,-0.40781339,0.68695898,4.6745278,4.3299018,2.07033,5.8885669,1.7770103,-2.0452451,-0.12446578,2.3407744,0.59698247,-3.5945829,-1.755649,3.1737781,2.3915914,7.5600536,-2.3029336,-4.9730995
0.3612634,-2.0337216,2.5957961,-2.7220006,-5.490748,0.58558241,3.4726318,-4.836607,-3.6942006,-1.8192977,0.053969111,-3.3041815,-0.31841755,-5.204561,0.42336531,1.7095938,4.9564509,4.0986677,2.6404678,5.0533401,2.2059355,-1.0418396,0.82255266,2.1222594,0.70917073,-2.8517081,-1.3272744,2.0420662,1.8358302,6.1057551,-2.3511201,-4.7990232
1.1527389,-0.22699651,4.2344354,-0.40352165,-3.1730672,2.5567783,4.4794053,-3.5919921,-3.7236353,-2.5776812,-0.3424307,-3.7351135,-1.1741138,-6.2189277,-0.40738597,-0.38570475,0.46237826,1.7417677,1.222931,1.6203129,1.1258793,-1.3428442,1.0353649,1.1412679,1.1840273,-1.7835314,-0.39967973,3.0483144,2.8952143,6.4117342,-0.54764623,-4.2782768
-0.14315564,-0.72487775,2.9611511,-0.33224883,-2.5270536,3.0480261,4.3908401,-2.8873904,-3.0761677,-2.747685,-0.87482783,-3.5403454,-0.29790444,-7.0616609,-1.264389,-0.82321103,0.40848305,3.7572485,2.0710501,2.2462079,1.4694444,-0.84158627,1.0261887,0.6136721,0.75887991,-1.8589417,-0.45143322,2.3318269,2.8300541,6.0265378,-0.73351081,-3.7532186
-1.1699691,-2.0795353,1.250723,-1.8055723,-3.752316,2.5100017,4.3394031,-2.5361617,-2.4385017,-1.3587064,-0.56028526,-2.8768392,0.89563175,-6.7813372,-1.9865499,0.25325201,2.9289604,6.3366482,3.4931038,3.8209155,1.8783101,-0.17650624,0.57946442,0.38762652,-0.090684419,-2.7832881,-1.1088529,1.1569975,2.1690318,5.6812665,-2.413192,-3.7630378
-0.047436691,-1.7473182,1.7203639,-2.1352263,-4.6995101,2.3741663,3.8757126,-2.9458308,-2.5567953,-0.42575018,-0.23251733,-2.7587684,0.47482301,-5.034417,-0.96652405,1.2764081,2.9745527,5.1372688,3.2142623,3.2272264,1.4558395,-0.68012539,0.33974827,0.10749998,-0.20771946,-2.6929759,-1.221643,1.2059779,1.9844158,5.8971488,-3.3123061,-3.6005518
-1.1743312,-2.347255,0.75016369,-2.5944316,-4.6398156,1.4198929,1.7987842,-3.0027315,-2.3384682,-0.72999277,-1.2361846,-2.3874664,1.2078939,-3.2109219,-0.69333515,1.9156833,4.1758273,5.3830478,3.9204977,3.3292741,2.0958418,0.34059041,0.71930485,0.43185758,-0.050371015,-2.3039327,-0.89808346,0.78978799,1.5390631,4.8389416,-3.7131983,-3.3359337
