FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
0.052066976,-0.51288949,0.78222007,-1.1082605,0.65642009,2.3555422,0.72952333,1.3044478,0.85694499,1.1008988,-0.47902336,1.3519846,-0.078400612,-0.21548021,0.21526053,-1.2866007,-3.295206,-3.9377016,-1.5375045,-2.66344,-1.9416203,-0.69292819,2.2401677,-1.0658925,0.47485101,1.734331,1.1636615,0.066084617,0.78164671,1.5484525,1.3943912,0.0060452795
1.7101562,-0.34246118,2.8524045,0.28132742,0.48123037,3.7375155,1.8619816,0.83003039,-0.54001802,0.36530997,1.7745313,0.51006781,-1.125972,0.64738254,1.7058574,-1.6834756,-4.8807879,-5.7565192,-2.1808881,-2.4349725,-3.2888049,-2.0899532,1.2713347,-3.3791096,0.29023449,1.2894321,1.9010662,1.7435042,1.6466075,3.4358517,1.2702055,-1.9030794
2.296698,-0.62276205,6.7371157,1.8536102,0.17293018,4.5250316,4.47417,1.5966766,-1.5961442,1.6145536,1.9057842,-0.65866761,-2.3411001,1.5933625,1.8858108,-2.8815352,-7.709559,-9.4761127,-2.7161603,-3.4612071,-2.6269211,-3.8337975,0.55087072,-1.2050625,0.79400544,-0.47735058,1.6900281,3.7671839,1.7691087,4.6969264,1.045733,-3.3632304
2.6783743,0.15588255,8.9188314,1.9518401,0.42495858,4.6868523,5.7555142,2.1152823,-1.7885955,3.0239502,1.464948,-0.96723516,-3.0662535,2.6131836,2.2062721,-2.8832675,-8.5853731,-10.504051,-3.1989002,-3.2057235,-3.0101562,-4.7944532,-0.042033505,-0.72392368,0.71668988,-1.8752477,1.5848301,4.6471692,2.091206,3.7537828,0.2596925,-4.4040584
2.6423097,2.1923259,7.8552302,0.37241914,0.74697268,3.4595602,4.3540042,0.95569344,-1.6927626,2.2298032,0.28691006,-0.44265936,-2.5821109,1.4187956,2.0253977,-2.0275508,-6.8665479,-8.249767,-2.7103272,-2.7709978,-3.3428775,-3.6975471,1.5826885,-0.87988318,1.0216077,-2.0352924,2.2586736,3.9321562,2.9464319,0.92282668,-0.24941276,-3.6560817
1.8903261,3.1733204,6.7086134,-1.0126766,0.7761748,2.8113257,2.7268318,0.10051381,-1.3207738,1.2513832,-3.3429546,-0.71555235,-1.789373,-0.79949996,0.69217684,-2.531729,-7.2053351,-7.4215591,-1.5339539,-2.3503091,-1.8059094,-2.001133,4.3578263,1.9718567,1.8826913,-0.94648381,2.619563,3.4993085,3.0581532,-0.86472706,0.50413126,-2.3822383
1.6686946,2.804195,7.95645,-1.0801114,0.75668917,5.8313899,3.7108228,1.5045186,-0.3856536,1.4408737,-4.7359937,-1.7290918,-1.9985842,0.1640272,0.74834316,-3.0003345,-9.3260111,-9.7912841,-2.3363521,-3.3385697,-1.7377389,-2.3145455,4.1406376,2.8676114,1.834433,-1.839617,2.7040415,4.1781596,3.0835165,-0.5032182,1.3246539,-2.6019698
0.69613356,0.10847855,6.6011826,-0.5131166,0.24766145,9.4722644,3.8473633,1.9402963,0.23544523,1.5826212,-4.4622326,-1.3571351,-1.554599,1.3884405,2.3662204,-2.3369399,-9.7808495,-9.9776758,-2.4653754,-0.58834219,-1.5732513,-2.8009552,3.1384444,2.4735343,0.9194514,-2.8686378,1.4431672,3.8313866,1.470455,0.79181557,0.86592977,-3.1412033
0.36552789,-0.57763926,6.9453412,0.15341787,-0.23601363,10.844448,4.3692387,1.5983143,-0.11204234,2.0800636,-4.2968863,-0.51395863,-1.6391372,0.14619534,2.0040465,-2.8620711,-9.9538857,-9.884925,-2.7647976,-1.1921981,-0.58868574,-2.7076593,3.354626,3.1359431,1.1651926,-3.0985778,1.0977086,4.1138572,0.86399496,0.84328481,-0.26893038,-2.3838144
0.5960405,0.57454323,7.5326487,-0.51954934,-0.41933447,10.66823,3.9214095,0.68520396,-0.58839157,0.759104,-5.5606676,-0.54478601,-2.2976295,-2.3247443,0.87518546,-3.4316586,-9.3595842,-8.1439118,-2.6046102,-1.2286817,0.79429958,-1.7160034,4.4030458,4.3367905,1.7701015,-1.6293609,1.3515521,4.7264304,0.88083849,-0.57156492,-1.2604125,-1.6745537
