FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
-0.95801289,0.43086736,-2.2592045,0.2713579,0.25606257,-3.7197479,-0.96724085,-1.797897,-0.027132369,-2.3336169,-1.3624582,0.40445903,0.85753035,0.81683994,-0.33151715,-0.023161501,1.8302929,2.6314483,2.2123356,2.5521459,3.15439,2.1166841,2.1063799,-2.5337223,-4.4237201,2.2074726,1.2064574,-7.0309433,0.96529116,-0.36543767,1.8115943,2.3022088
-1.6642256,-0.91112857,-1.0604224,-0.8247601,0.47936442,-2.7463916,-1.4254022,0.18659059,1.4902656,0.39807824,-1.1272838,1.5506636,1.0058087,2.1894379,1.3112642,2.0769832,3.7563336,3.9415818,1.6472751,0.18347076,2.7181984,2.5734717,-1.8085629,-2.2065089,-6.0151806,-0.11777338,-1.6073841,-7.0095443,-0.64605535,-0.40285255,1.395851,2.6688429
-2.4517752,-2.1584553,-2.552483,-1.7814123,2.0301474,0.28211475,-6.5021659,1.2436016,2.0381827,1.2564361,-0.95173733,3.4965389,0.93005433,2.5539105,2.6639056,5.4420651,8.604671,5.5113413,1.8661826,4.0473351,-2.0212345,2.2012024,-2.481562,-10.320116,-8.0649558,0.27072745,-0.20600678,-10.743545,-0.64902762,-0.026387229,2.3666245,4.1058354
-1.9868798,-0.42390785,-5.3252683,-0.043810232,3.159798,-0.13316947,-6.6747728,0.12420741,0.09065412,-0.18869082,-4.0332106,1.8567776,-1.2262572,-0.56400735,-0.56241893,0.1091869,1.0218118,1.1148331,0.40764348,-1.2495086,-1.5759229,1.5465453,4.5601316,0.22401753,4.3619923,2.5440084,-1.5958879,1.6560716,-2.9833439,-1.8907612,3.661239,4.0189002
-0.13078573,1.3453456,-6.2792711,3.4861885,4.5043044,-3.2817204,-5.230849,-0.17767745,-0.32629898,-2.1136033,-6.3274169,-0.59670114,-2.035241,-0.85887698,-1.4973755,-1.9154193,-1.3001089,-1.2559699,-1.583121,-6.3001753,-4.1349285,0.74166809,1.7331459,2.1579676,8.2666461,4.1129245,0.55865769,8.6185418,0.053613029,-0.89903793,7.3950135,3.2705523
0.39308813,2.2307552,-5.837702,4.4965078,5.8958814,-2.9892807,-8.4468704,-0.65566747,0.21279531,-3.5545484,-4.4727415,-0.1008254,-0.61964248,1.284208,1.8235476,3.8031392,6.4188932,2.3736794,-1.0213514,-3.9297445,-7.0501743,0.74241312,-0.84846449,-11.449733,-3.4869548,5.2000526,3.6524542,-5.197125,3.5949604,2.94373,10.185663,4.4090524
-0.61315815,1.6421999,-6.3058358,3.475246,6.0498028,-3.3140441,-7.6202111,-0.40829168,0.95677602,-1.6759844,-3.3629313,0.90309721,-0.87368345,1.9297568,2.1608178,3.2615987,5.4381528,2.8074424,0.88785598,-0.95810996,-3.6369553,1.5787217,2.64787,-10.839546,-5.3142872,4.908761,-0.53687218,-10.895754,0.62264274,2.822763,9.3214899,4.9406737
-0.1855155,3.1047692,-4.9730278,3.7200976,6.2866051,-1.9946691,-3.1565344,-0.10030301,0.068260223,-1.2938633,-3.9764188,0.47692331,-1.8705107,-2.3125707,-4.2678052,-7.2040832,-7.946493,-1.5163354,0.052081628,-2.1945885,0.40419264,2.2118052,7.3183155,0.4044566,4.0218517,5.3927951,-1.0266125,-1.2565781,-0.88198164,0.18317989,8.0254558,4.4871031
-1.0289342,1.5778683,-1.8097061,4.4241681,5.6952105,0.34127437,-5.3537366,1.9015079,1.2430584,-0.71586894,-3.7116787,2.1341383,-0.80590302,-1.1671372,-2.9517915,-3.4552117,-2.3764242,1.8451014,-0.33374587,-0.27172357,-4.0310608,2.0606263,-1.6154708,-6.6148534,-0.4920403,2.22327,1.7657381,-2.0103814,2.3379082,0.39865093,6.922455,3.8746952
-3.1344312,-1.2391766,-3.2792317,2.5237774,1.8397783,-1.9566853,-6.3220655,-0.11368857,1.1643032,-1.2964168,-2.922157,3.1368586,0.89231434,2.2633836,1.9987922,3.0221284,3.1776031,5.6925133,1.9649412,-0.1871541,0.29534715,3.4920512,1.892517,-3.8717207,-3.2626384,0.22420956,-2.4438046,-6.1437745,-2.4727677,-1.2372357,3.127982,3.1744469
