FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
0.023583064,1.1054443,0.55515837,2.6829661,1.5448641,0.73879299,-3.1333786,-0.68313374,0.024484748,-2.2830407,-5.6853934,-1.0144427,1.1831932,-2.0104081,-4.2936907,-1.6902687,1.8112619,-1.0786699,0.89761468,-0.47449368,-0.98463662,1.8081123,0.4009889,-1.6951837,0.42791567,3.2964805,3.2918303,0.021696372,0.6582665,1.3281489,1.2116332,2.0143056
1.5844668,2.3102307,3.6017452,3.7595026,2.2445305,1.8190148,-1.784896,-0.19107279,-2.0464486,-2.1560297,-7.262683,-1.9727393,-0.82252806,-4.4145915,-7.3985032,-4.6628714,1.0700971,-2.6222789,-0.40331605,-1.7277812,-2.9176568,0.95433388,2.4601758,-0.92152296,0.20136799,3.2245601,4.9412027,2.4250665,2.0162016,3.4593269,3.9459424,1.2871521
2.1566003,2.7584901,5.9295496,3.4039502,1.4982126,3.8369284,2.1775724,-0.15226464,-3.3283549,-0.16331239,-0.91171802,-0.45970115,-1.9096594,-1.4928246,0.42832789,-4.7662651,-10.067318,-9.2854031,-2.468729,-8.3647047,-3.3091005,-0.3280967,2.0853547,0.5194172,0.86144028,3.3446751,3.9108889,5.3440845,2.1600882,6.531312,0.082916985,-0.022355451
2.5358081,2.6688867,4.8942161,2.5992867,2.3194278,4.7180529,0.76529025,-0.75977107,-3.1464481,-1.4181934,-0.80387075,-1.7235176,-2.202909,-0.84614269,2.2572291,-3.6818912,-11.324469,-9.6496729,-0.50670121,-7.6642416,0.26108203,0.32891162,5.293281,1.4368356,2.3909711,3.2256383,2.6126396,3.3820082,1.0359367,4.7041255,-2.5834276,-1.1183629
4.2281746,2.9209216,3.4048544,4.0982853,4.0112954,4.2942108,-1.2268469,-0.39910734,-2.534344,-1.2798546,-4.2525754,-3.9243509,-2.1289343,-3.0271276,0.38400399,-5.8243928,-10.346173,-8.1719185,1.0349816,-4.4416276,-0.62444799,1.1322111,5.3751366,2.1130781,2.9599923,3.2411921,3.0393886,4.0180402,0.17103377,3.3287181,-0.51903736,-1.0547685
4.6068444,3.1867469,3.8668524,5.1362204,3.7852103,3.295771,-1.4555898,-0.97130134,-2.5415935,-1.6903901,-5.795968,-5.8456677,-2.1115391,-3.9465853,0.92849986,-6.9586191,-10.412986,-7.1753846,1.2753674,-3.4838358,-2.1704541,0.50820401,2.6111116,3.5823415,3.0206624,3.0299028,2.8462145,7.6707932,-0.32467411,7.3372625,-0.28615584,-1.5172515
4.1026731,2.6267219,3.8404228,4.339786,4.2547556,2.8895072,-0.75436269,-0.34070559,-1.8736418,-1.6424147,-5.6553427,-6.2995408,-3.054258,-5.6613559,-2.4648406,-7.2873093,-9.9520307,-6.1257709,2.4947364,-4.4085476,0.84072762,1.3651748,4.5526322,3.3663527,3.0939749,3.5594195,2.9995738,5.6066258,-0.29903992,5.8946364,0.18338733,-0.19193671
3.0689368,1.8037019,4.1336979,3.3191344,5.7295977,2.8775607,0.30418227,0.89295353,0.16327733,-0.78727341,-2.9430984,-4.2276572,-2.4396009,-4.3418586,-1.8153207,-8.1971221,-13.907357,-8.3313237,3.1127518,-8.6612055,0.34431014,2.2914135,6.2830025,1.0293869,2.306344,5.148819,3.8379716,3.106846,0.88718201,4.0394653,-0.70918759,1.6804829
3.0203006,-0.10876687,1.7791961,2.0572689,6.0725538,1.0866725,-0.65644873,1.2837456,1.9065011,0.59644736,-5.9102507,-2.7464851,-0.78065973,-4.4546055,-2.1082446,-7.7736518,-12.083519,-7.5894502,4.8697827,-5.6243134,0.42794295,3.7471084,5.7219395,3.388968,1.6763245,4.4871567,2.0621462,4.822718,-2.1086258,-0.47664506,-0.27925362,3.6941611
0.78110466,-1.217596,-1.1705237,1.4219007,5.0559422,-0.83090864,-3.1197352,1.1401919,2.9395466,-0.51349803,-9.8014669,-3.3835537,0.95890241,-6.8588282,-7.6723843,-7.311148,-2.5133807,-2.8911397,7.4324976,-0.44659604,1.8561994,5.5543322,6.7027481,4.1156208,0.40306465,3.2249528,0.5251285,4.5203893,-4.4837685,-1.7740936,2.1645503,5.1915593
