FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
-0.34820526,1.0790922,-1.1891089,1.8953201,3.0499384,1.1324582,0.75537668,3.0218838,3.553532,2.8318695,-2.2177592,1.527532,1.3259564,-2.3873655,-4.0490171,-4.1725471,-3.8874535,-3.9752885,-1.1293733,-6.7620199,-2.4868002,1.8340652,1.2516602,-0.65363821,0.084333126,2.4099791,0.19617807,-0.13499912,0.30361856,-0.70386525,2.8110136,5.0336291
-1.2082551,-0.43305011,-1.3820721,0.036075671,1.4280671,0.89862053,1.9757633,4.6581941,4.6599511,4.3022565,0.0063255966,8.6559794,3.1914931,0.50708369,-2.8334542,-4.0240733,-4.8300973,-6.1639362,-2.857878,-9.0280137,-4.2406097,1.0605986,0.53362647,-2.765832,-0.99218031,2.0585578,0.62372132,-1.2024752,0.098022777,-0.023241322,2.5203326,4.7704917
-0.94128623,-1.2304782,-0.35523594,-0.41734374,0.6505018,1.3969002,-0.67266517,3.6635558,3.0181538,0.6361104,0.59500536,15.846096,4.0698312,0.96430984,-3.2376548,-4.869795,-4.8808724,-6.6153867,-2.3660016,-8.2262442,-5.7953656,2.4691035,0.77172939,-7.8889133,-1.5342592,2.3101101,2.6872012,-2.1080858,2.3099016,2.3275289,3.1438669,4.2796755
-0.50121906,-1.6183522,0.81379398,-0.82493759,-0.97523777,-0.39408875,-2.3439288,1.8516972,2.5104332,0.20989024,2.7546049,19.437981,5.2612599,2.7153524,-2.4506047,-3.819742,-4.5119933,-6.4343081,-1.7879037,-7.1022017,-5.8439453,3.5473975,1.0509477,-8.407226,-4.8944678,1.930281,3.453977,-7.5150654,3.8932968,3.8573865,2.9094963,3.227421
-1.0449695,-1.657151,-0.49662488,-1.5716625,-1.7577551,-2.1200101,-1.1338615,0.29870545,1.9958619,2.9014063,3.2337105,16.804317,5.4243134,4.7073257,-0.92173677,-3.0579488,-3.8857459,-5.0018278,-1.4977292,-4.2913148,-3.207419,4.1180015,0.97739983,-4.1206103,-5.2079845,0.18933663,2.4430505,-8.2766264,1.9130283,1.4011462,0.63164804,2.2117203
-0.5533625,-0.66329424,-1.2663494,-0.64894681,-1.2781573,-3.0630428,-2.3561877,0.1912405,0.64646181,0.097217504,0.29979492,11.11233,5.9593756,2.4600495,-0.37256377,-1.4944289,-0.45805022,-2.4205636,0.25906786,-1.6156726,-1.5719719,4.0275192,0.70145462,-2.7202683,-3.7899101,-1.1838862,2.7431042,-5.7598643,1.6220347,0.41726274,-0.67122291,1.3508259
0.68512113,0.54763893,-0.026255645,1.0996512,-1.4660542,-2.7133799,-2.9761978,-0.086308468,-0.89436743,-1.8209684,0.02719235,9.4439477,4.169936,0.48792205,-0.45414274,-1.4461072,-1.5137214,-2.1085675,0.86680669,0.038800631,0.42418302,2.5129059,-0.4971039,-0.99754109,-2.779998,-1.6607165,2.9193373,-4.2440349,1.832744,1.9659203,-0.52385178,-0.81279327
1.6823836,0.83165869,1.8525021,1.4617802,-2.0083925,-1.9768295,-1.7494551,-0.17939889,-1.8453398,-1.5800029,1.34104,10.150424,2.7422554,-0.63135519,0.10221665,-1.1281128,-3.0083397,-2.3971962,1.2213497,-1.3006883,-0.32543866,0.71565464,-2.3418142,2.0434356,-3.1926937,-1.7650414,1.9210108,-4.1305331,1.9598999,3.520395,-0.5548328,-1.4305431
1.6458127,1.3519916,0.56878372,1.0895534,-0.30384524,-1.6165813,0.16754908,-0.22617731,-2.7921385,-1.0915735,-0.30915078,7.344433,1.2337301,-2.6009487,-1.4429932,-1.817811,-2.074017,-2.1679727,1.8289894,-0.67497597,0.19977547,0.58145869,-2.8254326,0.86687213,-1.2976676,-0.95886409,1.8055772,-0.49491116,1.2898755,2.6579488,0.88567394,-0.82296822
3.2022546,2.916363,1.6550839,1.6426654,1.2691144,-0.74412284,-0.042951709,-1.2630932,-2.7079219,-1.4082224,-1.4648268,2.4918353,0.0080242858,-6.3787575,-3.0903196,-2.6587631,-2.696133,-3.5239683,0.36592467,-2.0220896,0.27598458,0.25088716,-1.5999102,-0.37441325,-1.3516568,0.98872603,4.080538,-1.0940528,3.6357962,4.9767166,4.2988584,0.362426
