FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
2.3676069,3.2065464,2.7749508,2.9745802,0.51236356,1.7336315,1.1981552,-1.4301313,-2.5278129,-2.2233985,-3.0595618,-3.3366984,-4.2354423,-3.0375901,-1.8859052,-3.3375752,-5.4199078,-4.8813674,-2.2837984,2.3939629,0.6235924,-2.442562,-0.99511112,2.3288878,2.6177779,0.3723692,3.3859111,4.3283551,5.2620883,3.8243865,2.488519,-1.2968128
2.8940032,2.6185685,2.4125383,0.85399041,-0.039746007,0.19428825,0.11235855,-2.0571153,-3.1870014,-1.9479002,-5.7936289,-4.7111138,-4.3007705,-3.9963135,-2.3816386,-3.1387035,-4.4930763,-4.3390429,-0.86750728,4.0664481,2.4699752,-1.8208317,-0.064461628,3.9276128,3.5313368,0.28096328,3.6864696,5.1001574,4.8713093,5.1611003,2.8118922,-1.8541525
3.0887654,3.5405573,3.3613754,-1.0914084,0.48744343,-0.61271281,2.2472943,-1.1036773,-1.4627227,0.21791667,-5.3005011,-3.8263975,-3.7104636,-3.1829429,-2.6851535,-4.7284931,-8.1241354,-5.6056,-1.0094859,-0.075793615,1.4769956,-2.2061927,-0.056106391,3.7792924,3.6888852,1.1016349,3.463663,6.1922419,5.3839049,5.5386371,3.9921524,-2.778971
3.9950531,3.2116634,3.3747961,-0.070292217,1.0500346,-0.22230166,2.666331,-0.83073377,-0.898362,0.24720328,-5.8064006,-3.3221466,-3.3135493,-2.8751796,-3.2102612,-5.6727848,-8.8397731,-5.6109203,-1.0279111,-2.4374783,0.51150343,-1.6980984,-0.35991434,2.7051008,3.3112897,2.1281791,3.2325147,6.1708451,4.9571724,6.9889438,4.5391638,-2.8936878
5.4767241,2.0531133,3.1963115,0.75815428,0.73060393,1.972554,1.3226931,-0.94266823,-2.2293312,-0.75388482,-7.7046166,-4.9249004,-3.6382461,-4.5391386,-3.7226492,-5.8123714,-7.766668,-5.9134232,-1.1521867,-0.48841539,0.82392329,-0.70286032,-0.42822859,2.4601398,3.2732819,2.499255,3.6411877,5.9816908,4.5422242,9.4096501,4.4119673,-1.8338846
4.2552303,1.1312255,2.2033079,-0.1576349,0.55890593,2.7883835,-0.37386406,-1.0987535,-2.5463707,-0.79753615,-7.2860684,-5.3320329,-3.3723472,-4.6324038,-2.4693188,-5.3336749,-7.7365258,-6.0553128,-0.73295767,1.721458,1.5431166,0.47397755,0.28206724,2.1900182,3.0362982,3.3536336,4.2039741,3.9535309,5.0083419,7.9789047,4.45875,-1.2163178
3.3246562,1.5533407,1.5904145,0.90981754,0.98262513,1.7700254,0.14089463,-1.2007917,-1.7434166,-1.2711037,-4.4981487,-3.69915,-3.1436422,-2.4775398,0.22067558,-5.1445957,-11.773744,-7.3800949,-1.5143952,-0.49382908,0.029633953,0.10447724,0.29544951,1.2756642,2.7629815,4.1152954,5.3056069,3.3902133,5.3664475,6.8786935,5.0983919,-0.77484794
4.3633167,3.8112496,2.5168667,4.1799393,1.8982879,0.90938855,1.2530022,-1.5662156,-2.0483969,-2.8698571,-4.2274643,-4.3323095,-4.2384757,-3.3090237,-1.6041066,-6.4731202,-15.538403,-9.0148807,-2.3816291,-1.9214183,-0.66575184,-0.84095315,0.19716201,2.1745442,3.6200114,3.7987309,6.0636137,5.9529052,6.3230484,7.798426,6.8402456,-0.66872867
5.5360217,3.9595172,3.3158325,4.3991014,1.4690793,1.6063149,1.4574754,-1.6849143,-2.3482447,-3.4876979,-5.4410665,-5.9152578,-4.8025168,-5.0065772,-3.6364395,-6.7838091,-13.845575,-8.2643442,-2.4652296,-0.35831808,0.36029881,-1.8722705,0.021365373,3.1190937,4.0150613,2.193978,5.3951548,7.0449956,6.2180366,9.0547331,7.3492674,-0.6030641
6.0276217,1.3404646,2.7492936,2.8516542,0.50339729,1.970854,-0.4457263,-2.6320768,-2.9399099,-4.0560726,-6.5366678,-6.7483335,-4.7548763,-5.9749183,-4.6457341,-5.1424294,-6.562714,-4.6258347,-1.0510261,4.155952,2.7651356,-1.9312391,0.41377925,3.2514591,3.7433146,1.0792742,4.0698746,4.7255871,4.4580352,9.4364238,5.989912,-1.484472
