FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
0.70559899,1.1087443,-2.9721522,0.38683226,-0.95928015,0.26707214,-0.21503765,-1.447955,-1.9011036,-0.49338475,2.0571398,-1.2932216,-1.7957956,2.7441573,8.2816183,3.6356768,-1.5419018,-1.6662497,-9.0863935,-3.0986874,1.3057584,-0.6858694,1.0701685,0.36670837,0.46037165,0.253585,1.3092598,3.2832601,0.061513815,0.56120015,0.24057102,-0.94220088
1.1009377,1.9830802,-4.0898357,-0.46740504,-8.6807252,2.1950801,4.3101156,-7.5650386,-0.21386682,-0.79940307,0.55482343,-9.2172102,-0.027534296,4.2050838,-8.5051649,5.6438612,-1.2996369,-3.2964865,-27.619296,1.3421651,4.7300687,1.2569318,3.0725883,5.4612819,4.8665334,3.6376155,5.1521625,10.684971,6.3296302,6.8062295,0.10679071,-1.6583441
3.0306932,2.239783,-3.5570105,0.38479189,-6.1192266,1.3930598,5.7228199,-5.2458115,-1.9122423,-0.39577529,4.1125531,-17.17702,-1.8581025,4.8794482,-0.99974264,-0.67348264,-17.139578,-10.130034,-18.240599,-3.0677603,1.2532969,0.23271518,2.637121,-2.039462,6.7880703,5.2054826,11.084319,7.0724788,14.866102,14.328681,3.653566,-0.32913897
8.8618922,7.3324017,-0.14991308,4.0988485,-1.7823307,2.2474171,6.4994046,-2.6085052,-4.8159487,0.45000958,5.0724931,-18.352339,-6.0847599,0.58957063,0.58580342,-5.8208096,-21.862228,-14.948828,-19.795966,-4.3873786,-3.5462163,-4.5816404,-1.3279273,-0.82019614,5.9306298,4.6894629,12.614604,12.393939,16.925853,17.040978,7.5850357,-2.0333667
10.249372,8.3405871,-4.1935406,4.4054761,-5.5641783,5.1529692,7.5670653,-2.7164035,-3.457431,0.69873829,4.8941231,-13.553207,-4.6924298,2.8403682,6.7625098,2.2459825,-15.625544,-14.544867,-40.338261,-2.0772727,-2.2434674,-6.4200447,-2.5851084,-0.12563314,4.9781192,2.8231505,9.4072759,13.591087,14.059932,18.207844,5.2450484,-3.3322634
6.2579114,4.1485304,-1.2895916,2.6523239,-5.4585298,3.8154204,6.5566347,-3.4606072,-2.579956,-0.040042305,3.3980238,-15.88394,-3.6696226,0.95661893,-2.8400148,-1.1906398,-14.728926,-11.391597,-27.428469,-1.978495,-0.96976239,-3.1385656,-0.4268981,-0.82255931,6.2587926,4.445469,10.513539,10.275421,16.377181,18.183163,5.0832529,-1.6240717
7.8466765,7.0363249,-6.5738774,3.6376334,-6.1435465,2.5475942,5.6412252,-4.0913908,-4.7824568,-0.69490717,5.6185469,-14.629577,-4.2269336,4.0582176,9.2903938,4.116834,-11.353065,-9.0880661,-23.543361,-4.1066997,-2.1172157,-5.624176,-2.0587595,-3.05789,4.5527874,2.4506842,9.1610615,7.5948111,12.497777,14.966254,4.6888189,-3.6137264
5.5018641,4.6326132,-7.1842897,2.4810306,-7.1669114,0.13389318,4.1397953,-5.6475845,-4.5135367,-1.358482,6.239187,-10.170728,-3.7780318,5.3555415,13.278836,7.2190279,-4.9768871,-4.317077,-24.004539,-7.2646483,-1.6093967,-5.7385837,-2.4321232,-2.9098711,1.8627514,2.4476157,8.7792236,8.439343,10.468563,12.094614,4.2040293,-4.2052461
2.1201912,1.1801563,-8.8652403,0.46974064,-12.084562,0.055831113,4.0957686,-6.8497901,-2.6392737,-1.4841942,9.0620205,-7.5650919,-2.0280892,10.637421,20.257225,12.437881,-3.3673428,-2.4619551,-25.588881,-11.47243,1.0549689,-4.9086134,-2.1115877,-5.3867867,1.7045435,2.4649712,8.307184,6.1402968,8.8545631,10.839888,1.0901233,-3.9589363
2.5975138,2.7163405,-7.3134562,0.7191812,-12.186721,0.2255673,5.0743547,-8.4424325,-3.416606,-1.7014297,8.7212588,-10.05616,-3.5989551,9.3625727,10.905708,10.011086,-3.5553512,-4.1763028,-19.832003,-13.104577,1.5771213,-4.8155517,-1.8131457,-2.1784953,3.7281777,4.0781138,9.9351068,9.5962735,9.5822061,10.029973,1.7335202,-4.402889
